target_rho,real_rho,capy,moran
0.001,0.01744155613347547,0.5389859747052904,-0.041052631578947334
0.0060404040404040404,0.043961372493275856,0.5475550300644336,-0.04192982456140347
0.01108080808080808,0.018358377980728875,0.5554869070240059,0.02858156028368797
0.016121212121212123,0.034477829993959944,0.7225820988216741,0.23183229813664596
0.021161616161616163,0.040295652321095145,0.6900821315357074,0.27000517598343704
0.026202020202020202,0.2120996035254856,0.6569956143792849,0.04556737588652485
0.031242424242424245,0.05245662805775758,0.6559207313717347,0.19982878544676302
0.036282828282828285,0.05099222064908479,0.7260426315437285,0.3616721401204159
0.041323232323232324,0.133166414292516,0.7859661804344711,0.2396296296296296
0.046363636363636364,0.07215466298725946,0.6818818188039887,0.2966954022988502
0.0514040404040404,0.09152044794818405,0.5881235222858061,0.4208812260536394
0.05644444444444444,0.08011393039488536,0.637507596601187,0.5201984126984116
0.06148484848484849,0.0801894702462317,0.7687532789690945,0.6095679012345668
0.06652525252525253,0.09868388264805733,0.5871975943529376,0.3681350401606424
0.07156565656565657,0.11070788363352327,0.6543274773013913,0.30519635403356316
0.07660606060606061,0.11271862283014912,0.6804690808022246,0.4153007518797003
0.08164646464646465,0.12005163039134345,0.6322346007276818,0.3963025210084032
0.08668686868686869,0.11302893176306565,0.6028716604397673,0.32999419279907033
0.09172727272727273,0.10191987196465362,0.7569706508923838,0.4960905349794231
0.09676767676767677,0.14426826489349664,0.6031984418682642,0.36954066265060226
0.1018080808080808,0.13239095540359125,0.769554802057634,0.5234077040427149
0.10684848484848485,0.22848798994724434,0.7240685835736663,0.4357333551269472
0.11188888888888888,0.19473860233722182,0.7682605412113113,0.3053152968504474
0.11692929292929292,0.20157354838891678,0.6463572085077067,0.4926326100060277
0.12196969696969698,0.1973135395936959,0.6505843775369529,0.4701143483709274
0.12701010101010102,0.20498976764129792,0.6825792492639629,0.3629310344827585
0.13205050505050506,0.1894809033061693,0.703494425109227,0.5499841269841275
0.1370909090909091,0.2871482891164,0.6950310691356965,0.49469429747207455
0.14213131313131314,0.31736015489117403,0.6915968628626499,0.5398970398970397
0.14717171717171718,0.20461896413863098,0.6622939882114529,0.5030148423005563
0.15221212121212122,0.17554301712435144,0.6004095760573728,0.47592829544884313
0.15725252525252525,0.1963098939338992,0.6924499201051395,0.3937980030721973
0.1622929292929293,0.36656794245430546,0.7746901134926163,0.4174823633156968
0.16733333333333333,0.328697401460458,0.8068293212040419,0.4783272283272284
0.17237373737373737,0.24545593315381387,0.8008215766915829,0.5177187948350056
0.1774141414141414,0.37620037055274796,0.6593312354226138,0.42854028935517896
0.18245454545454545,0.22915468398796504,0.870017811228026,0.5539139369784517
0.1874949494949495,0.2725725456835871,0.7647709662668313,0.46761261261261244
0.19253535353535353,0.3291841790087604,0.7169561744040475,0.6817124332570547
0.19757575757575757,0.208453316842033,0.8089799244911863,0.5487297297297296
0.2026161616161616,0.22292029542664188,0.7438610995168911,0.5743991144845042
0.20765656565656565,0.4162568655851408,0.6432357629326751,0.4738705738705738
0.2126969696969697,0.26932872028282623,0.7911419222241928,0.6082554852927089
0.21773737373737373,0.25394523329433055,0.8107814792421122,0.43510101010101065
0.22277777777777777,0.24785502868163525,0.7327391498400148,0.49767416225749583
0.2278181818181818,0.3774309492099503,0.7838391498154591,0.4640394088669954
0.23285858585858585,0.29916476746106796,0.7597727476193379,0.39976800976801014
0.2378989898989899,0.3109903587954873,0.681065803160797,0.3435276290114991
0.24293939393939395,0.4041874153115204,0.7421562576430694,0.4549492945326279
0.247979797979798,0.41490968599556977,0.7188359899836824,0.462614795918367
0.25302020202020203,0.28337756541641423,0.6193100619020155,0.4837128038768072
0.25806060606060605,0.27560605058537113,0.6532276446841752,0.36041050903119903
0.2631010101010101,0.28367847104833327,0.6025966727039129,0.4132959579180507
0.2681414141414141,0.46297591281760825,0.6676048153253984,0.3860352622061485
0.2731818181818182,0.30730896645497746,0.7704566396643341,0.5161904761904756
0.2782222222222222,0.43013080932017583,0.6432155039381708,0.3755581105681712
0.28326262626262627,0.3573664989849137,0.8769688118428896,0.533268692092221
0.2883030303030303,0.33994312256669995,0.5331342583098938,0.44401993355481684
0.29334343434343435,0.42686222189345496,0.7443504102169032,0.47070229211087417
0.29838383838383836,0.3217765719263195,0.6966921308803133,0.31261497556769197
0.30342424242424243,0.4238227615677058,0.6651463952031929,0.43868184955141504
0.30846464646464644,0.3833775967607509,0.7586475069523807,0.5770121173469386
0.3135050505050505,0.33377706465929174,0.8550082558085637,0.5968510953582443
0.3185454545454545,0.4468326391085169,0.6290795138402951,0.251369992441421
0.3235858585858586,0.4584780005071514,0.6499559336251128,0.5405986394557826
0.32862626262626266,0.4846429989759805,0.8143966247055188,0.4424544968979821
0.33366666666666667,0.36228755984025673,0.6608771441664699,0.4272981366459629
0.33870707070707073,0.4999995298349501,0.7408516338173919,0.5034632034632042
0.34374747474747475,0.3735063248169726,0.8188108160208831,0.5675818452380945
0.3487878787878788,0.4217562294518283,0.8529673367154109,0.49248657796451883
0.3538282828282828,0.41750154919383936,0.8865551835825967,0.5327108555286516
0.3588686868686869,0.4260102828230841,0.9460155861566284,0.5814177978883855
0.3639090909090909,0.29887577267707904,0.7195039495311857,0.6605431547619042
0.36894949494949497,0.42563665833011793,0.6201844046091503,0.4909537652270205
0.373989898989899,0.511832957253534,0.5684436890370254,0.5137690537819956
0.37903030303030305,0.4013745745398103,0.7383632076999507,0.4863826232247291
0.38407070707070706,0.5202824500864947,0.6181972540558671,0.5499033816425126
0.38911111111111113,0.4544395961721042,0.7425656817591076,0.504010025062657
0.39415151515151514,0.3403612560177208,0.6104035223693575,0.4491086041617953
0.3991919191919192,0.5891412560741407,0.7906091037101128,0.5385531135531131
0.4042323232323232,0.488035709975868,0.9173781493812714,0.4622031098153549
0.4092727272727273,0.5917002077189191,0.7082121694299903,0.3446126568466993
0.4143131313131313,0.5810146099087597,0.676703369638864,0.43006683033278825
0.41935353535353537,0.5509989596814663,0.6233337356199955,0.42885154061624664
0.4243939393939394,0.5682734505005533,0.7411610245999167,0.5707303974221275
0.42943434343434345,0.4939864322904341,0.6463608478845801,0.621763668430334
0.43447474747474746,0.4907328901453092,0.6883768479700236,0.4962301587301589
0.4395151515151515,0.4797247591109367,0.8291293761990441,0.5103174603174602
0.44455555555555554,0.48542974182610227,0.694933803254991,0.48370346497910105
0.4495959595959596,0.36212895749676605,0.6628132906025765,0.5336660561660567
0.4546363636363636,0.5782757417715632,0.8184643030092249,0.5563192137320038
0.4596767676767677,0.5698566529451609,0.692186602528432,0.5183821733821736
0.4647171717171717,0.5241378034954577,0.7478062362822329,0.4348148148148143
0.46975757575757576,0.602578886642893,0.6470990604742223,0.4764550264550267
0.4747979797979798,0.5339354162480892,0.8343860692744323,0.70358225108225
0.47983838383838384,0.5560162476503502,0.7461237358133241,0.5260557053009886
0.4848787878787879,0.7148521064491287,0.744753517062851,0.5360207889125794
0.4899191919191919,0.5325051741663739,0.8399511049159972,0.6473484848484844
0.494959595959596,0.6021043333858873,0.7210446460451695,0.47217188839529256
0.5,0.6429936474432895,0.6585039342763318,0.5630923202614382
0.001,0.1671280030617148,0.677670323458621,-0.03789473684210523
0.0060404040404040404,0.022010620088146544,0.5402551296605881,0.06087719298245609
0.01108080808080808,0.027457325469248228,0.5791541376049395,0.1560035842293904
0.016121212121212123,0.03025135963896339,0.5533848719075521,0.044561403508771906
0.021161616161616163,0.028620513802635368,0.6010897164920882,0.2159259259259259
0.026202020202020202,0.0752693497209884,0.6637294901312318,0.28481481481481496
0.031242424242424245,0.04075578718323805,0.642911792029446,0.25376404494381977
0.036282828282828285,0.0782295088749922,0.7089766858132324,0.06306963645673315
0.041323232323232324,0.06303972988704441,0.6739860915254423,0.3011396468699835
0.046363636363636364,0.09541905654173545,0.6436446438882231,0.1705291005291008
0.0514040404040404,0.07918143637930283,0.715576747573032,0.30541187739463593
0.05644444444444444,0.1337528668313916,0.6757838622438987,0.2132275132275134
0.06148484848484849,0.11032140796252722,0.655031500254455,0.4378091236494589
0.06652525252525253,0.10142588521891982,0.7417321179279495,0.3207792207792211
0.07156565656565657,0.16282317186507267,0.6398009718750384,0.28419540229885026
0.07660606060606061,0.23969735162296274,0.7267603166616664,0.4950191570881218
0.08164646464646465,0.10985845211008508,0.6260781415653045,0.26231468197034896
0.08668686868686869,0.1059096925778805,0.8317184799656993,0.5015730844497966
0.09172727272727273,0.15531714356552487,0.7611725578475277,0.4420019157088119
0.09676767676767677,0.12897724369814276,0.7752344619228354,0.3426009644364075
0.1018080808080808,0.11766852047521775,0.8013230962399316,0.4411136226642555
0.10684848484848485,0.16281314167734204,0.5833629937535256,0.5196052631578956
0.11188888888888888,0.1846811450336936,0.7092604272001422,0.545098948670377
0.11692929292929292,0.14351161260656684,0.7000033770200413,0.35743661100803936
0.12196969696969698,0.1396597070746362,0.6204238523878385,0.31999072356215186
0.12701010101010102,0.13821003150419278,0.6136349584889578,0.3341269841269838
0.13205050505050506,0.1595915707556085,0.8483961408902183,0.5775252525252532
0.1370909090909091,0.1605231244410913,0.6187808434901318,0.4676697530864201
0.14213131313131314,0.18227546719517398,0.6008914846341277,0.28391330891330885
0.14717171717171718,0.15871142178224526,0.648360075540686,0.40639717425431726
0.15221212121212122,0.37074363498391566,0.6328610625509781,0.4788800705467373
0.15725252525252525,0.22319236426883535,0.8572321865763639,0.43514492753623235
0.1622929292929293,0.22836700080774355,0.6774214303752744,0.4034722222222222
0.16733333333333333,0.22821090601118554,0.7397589229803749,0.5416074646074643
0.17237373737373737,0.21347405268794925,0.6622718466148804,0.5352212855637511
0.1774141414141414,0.375386044686367,0.8268567838614815,0.528542034097589
0.18245454545454545,0.2987043191555585,0.6665190162125024,0.42326125572180034
0.1874949494949495,0.22001906362555554,0.6955797060151399,0.43895833333333384
0.19253535353535353,0.25789932136376703,0.6676730114665919,0.4262726545842218
0.19757575757575757,0.24283147184541976,0.8127711422587283,0.3906141803402076
0.2026161616161616,0.22047888504433186,0.8019009366842276,0.46709956709956696
0.20765656565656565,0.370527985947707,0.7131912360642414,0.44250440917107625
0.2126969696969697,0.4134559356613608,0.6242025115321584,0.5454365079365081
0.21773737373737373,0.2525027669213185,0.6730587098432794,0.4694774833010124
0.22277777777777777,0.3136768818904647,0.7746715746747467,0.516142857142858
0.2278181818181818,0.2998559100843821,0.7016027982321709,0.39142857142857185
0.23285858585858585,0.26499411196635875,0.6212591693822436,0.4109405488437737
0.2378989898989899,0.33016839117982905,0.8713268094265199,0.47199192176870697
0.24293939393939395,0.3104960586063869,0.8960787874612122,0.4399104320337194
0.247979797979798,0.33445065445407723,0.6627400479257965,0.48969622331691326
0.25302020202020203,0.3962858214833457,0.8176202579804391,0.5973313940960995
0.25806060606060605,0.45590494391087677,0.7001940232296031,0.408305728088337
0.2631010101010101,0.406813757280114,0.638458007458861,0.48483560090702965
0.2681414141414141,0.3305122385529699,0.7767873893012218,0.6029320987654321
0.2731818181818182,0.4644569327247099,0.6892132568862603,0.5735782370138971
0.2782222222222222,0.4077089515350732,0.8200539898733998,0.41325051759834397
