filename,x_col,y_col,tot_col,angle_1,angle_2,skew'_self_0,skew'_other_0,half_edge_0,skew'_self_exact_0,skew'_other_exact_0,half_edge_exact_0,skew'_self_0.5,skew'_other_0.5,half_edge_0.5,skew'_self_exact_0.5,skew'_other_exact_0.5,half_edge_exact_0.5,skew'_self_1,skew'_other_1,half_edge_1,skew'_self_exact_1,skew'_other_exact_1,half_edge_exact_1,skew'_self_2,skew'_other_2,half_edge_2,skew'_self_exact_2,skew'_other_exact_2,half_edge_exact_2,skew'_self_10,skew'_other_10,half_edge_10,skew'_self_exact_10,skew'_other_exact_10,half_edge_exact_10,skew'_self_lim,skew'_other_lim,half_edge_lim,skew'_self_exact_lim,skew'_other_exact_lim,half_edge_exact_lim,dissimilarity_1,moran_A,moran_P,moran_L,moran_M,total_population,total_white,total_poc,total_black,share_x,share_y,total_nodes,total_edges
data/processed/dual_graphs/1990/blocks_in_cbsa_10180_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,6704977,3321187.75,0.14641371730739966,0.921282491938212,0.5338481046228059,0.14641371730739966,0.921282491938212,0.5338481046228059,0.15690028977665588,0.9164538557181441,0.5366770727474,0.15638141342179096,0.916379078857986,0.5363802461398884,0.16340883682860366,0.9130773236316317,0.5382430802301177,0.16257408996595454,0.912945039177788,0.5377595645718712,0.17105602729491973,0.9086662172170166,0.5398611222559682,0.16985619948522385,0.9084523194389762,0.5391542594621,0.184915589848095,0.8991455396583835,0.5420305647532393,0.1830707848865087,0.8987303707335804,0.5409005778100445,0.19121497767827042,0.8939981037449959,0.5426065407116332,0.3180332397219281,0.9437325064944414,0.6308828731081848,0.6722071477968079,0.5111401236027635,0.6327050805419536,0.15214103614354194,0.7140118015135994,147168,117214,29954,7989,0.05428489889106328,0.7964639051967819,4141,8466
data/processed/dual_graphs/1990/blocks_in_cbsa_10420_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,26915068,13296061.75,0.45396871106473397,0.9498808759981336,0.7019247935314338,0.45396871106473397,0.9498808759981336,0.7019247935314338,0.45456817717334214,0.9489385858371487,0.7017533815052455,0.45415527872210126,0.9489060911940506,0.7015306849580759,0.45500714138289905,0.9482244228660346,0.7016157821244668,0.4542920737416512,0.9481664736059652,0.7012292736738082,0.4556069478736973,0.9472136915320656,0.7014103197028815,0.4544792377784737,0.9471184963793816,0.7007988670789277,0.4570142536204155,0.9446700817183639,0.7008421676693897,0.4549194909332911,0.9444748043058344,0.6996971476195628,0.4578471934102425,0.9430388178927713,0.700443005651507,0.6256003406859459,0.9705444754619761,0.798072408073961,0.784920576828643,0.8629483712147218,0.8734356281405566,0.05815734857181113,0.9092341353471083,657521,581176,76345,64713,0.0984196702462735,0.8838896400267063,9354,21158
data/processed/dual_graphs/1990/blocks_in_cbsa_10500_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,10772655,5351099.0,0.7516022561280972,0.7731285836632296,0.7623654198956633,0.7516022561280972,0.7731285836632296,0.7623654198956633,0.7583942678737468,0.7757081994070268,0.7670512336403867,0.7582000942800046,0.775505412014148,0.7668527531470763,0.763435900868365,0.7776784812128689,0.7705571910406169,0.7631044562044002,0.7773237040441547,0.7702140801242774,0.7704199990306189,0.7804896200689618,0.7754548095497904,0.7699080761758037,0.7799223433296778,0.7749152097527408,0.7872521807113011,0.7876840632447526,0.7874681219780268,0.7863516599050107,0.786596365096658,0.7864740125008343,0.7975204632717717,0.7923905788035311,0.7949555210376514,0.8866716333622875,0.8832934108885209,0.8849825221254042,0.7734035192429024,0.6733410661950209,0.67081891100425,0.14701997707172587,0.7697235021166003,142929,77201,65728,63713,0.4457667793100071,0.5401353119380952,3192,6786
data/processed/dual_graphs/1990/blocks_in_cbsa_10540_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,86852,21611.0,0.0023556045031815956,0.9978165766364125,0.500086090569797,0.0023556045031815956,0.9978165766364125,0.500086090569797,0.005304640743042156,0.9977842176775555,0.5015444292102988,0.0041908403944628525,0.9977814024470661,0.5009861214207645,0.007507799197796798,0.9977592798571276,0.5026335395274623,0.00556458815177815,0.997754233992414,0.5016594110720961,0.010579887269477025,0.9977233609707907,0.5041516241201339,0.007483989021043001,0.9977150085112678,0.5025994987661554,0.018081240015904793,0.9976295792592016,0.5078554096375532,0.012189644766944098,0.9976120687724737,0.5049008567697089,0.022726245877196946,0.9975667410968654,0.5101464934870311,0.02978379833138961,0.9987698217657716,0.5142768100485806,0.8782280196121209,-0.0018540085754039529,-0.0022443999624217896,0.23600632545919964,0.39793574848414315,91199,87089,4110,171,0.0018750205594359587,0.954933716378469,2599,5602
data/processed/dual_graphs/1990/blocks_in_cbsa_10580_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,26780165,13193854.0,0.30919545456729,0.964182542918286,0.636688998742788,0.30919545456729,0.964182542918286,0.636688998742788,0.31273239651445445,0.9627963098801492,0.6377643531973018,0.31234401712423243,0.9627737677268209,0.6375588924255267,0.31523632741463875,0.9617387385664432,0.638487532990541,0.31457515221239213,0.9616978502098338,0.638136501211113,0.31854619257210137,0.9602316505309366,0.6393889215515189,0.31752715949812993,0.9601628973149787,0.6388450284065543,0.32584353599021804,0.9563843493407601,0.641113942665489,0.3240465777673546,0.9562352662548409,0.6401409220110977,0.3298788893028004,0.9538750380296851,0.6418769636662427,0.49358828889994805,0.9762837794112198,0.734936034155584,0.7240844035333096,0.6080383845588592,0.6483591560257581,0.13899452818690958,0.7571741285682647,809426,747189,62237,37725,0.046607101822773174,0.9231097098437658,13948,31497
data/processed/dual_graphs/1990/blocks_in_cbsa_10740_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,12650923,6240355.0,0.09690776001250284,0.9576768307112208,0.5272922953618618,0.09690776001250284,0.9576768307112208,0.5272922953618618,0.10557550837918633,0.9546001680162556,0.530087838197721,0.1050662592790211,0.9545676068196672,0.5298169330493442,0.11102382837448477,0.9523901446329673,0.531706986503726,0.1101992354179856,0.9523314402659366,0.5312653378419612,0.11749372944571948,0.9494272217238509,0.5334604755847852,0.11629944013003432,0.9493298483034706,0.5328146442167524,0.12941202816407696,0.9427221350751454,0.5360670816196111,0.12755031024864127,0.9425219024597311,0.5350361063541862,0.13491280760917376,0.9389085269684766,0.5369106672888252,0.2343837824977007,0.9683490852703301,0.6013664338840154,0.6102580708024385,0.3521198872012039,0.374987549613154,0.26882690875085496,0.5277612004767336,583264,327238,256026,13188,0.022610687441707356,0.5610461129094201,8440,17800
data/processed/dual_graphs/1990/blocks_in_cbsa_10780_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,9127260,4527166.5,0.5535433998662764,0.870899875560121,0.7122216377131987,0.5535433998662764,0.870899875560121,0.7122216377131987,0.5601713959106652,0.8702615261179636,0.7152164610143144,0.5596862835781063,0.8701466601306354,0.7149164718543708,0.5647847612726214,0.8698018548235177,0.7172933080480696,0.5639699948052425,0.8696034480512193,0.7167867214282309,0.5707853105237329,0.8691840928047299,0.7199847016642313,0.5695516254141667,0.8688723212315702,0.7192119733228685,0.5836357606916681,0.8677797524328463,0.7257077565622572,0.581542586422992,0.8672055945207,0.724374090471846,0.5905267038457617,0.866977062761438,0.7287518833035999,0.7405492919051071,0.9283322176747772,0.8344407547899422,0.7727341013039646,0.7864716313429861,0.8018229767178839,0.08773549825623424,0.8608548327479119,149067,106666,42401,39188,0.26288849980210244,0.7155574339055593,3501,7116
data/processed/dual_graphs/1990/blocks_in_cbsa_10900_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,6099541,2887380.5,0.08512905443017138,0.9829446153060029,0.5340368348680871,0.08512905443017138,0.9829446153060029,0.5340368348680871,0.09035994078832173,0.98263981635632,0.5364998785723208,0.08937650652167464,0.9826214538127489,0.5359989801672118,0.09406967544311867,0.9824147381810833,0.538242206812101,0.0923943620056618,0.9823823766976193,0.5373883693516406,0.09898187103577052,0.9821045752196205,0.5405432231276955,0.09639754866958043,0.9820523097922095,0.5392249292308949,0.10984590364309127,0.9813647638375964,0.5456053337403438,0.10528016154457853,0.981262141442775,0.5432711514936768,0.11587376739135653,0.9809187193929394,0.548396243392148,0.19856488016670687,0.9902986702995648,0.5944317752331358,0.7693644164961223,0.3911859322531331,0.4343979135543831,0.24525121588064663,0.5703889865661456,686585,637132,49453,12428,0.018101181936686646,0.9279725015839262,16784,36878
data/processed/dual_graphs/1990/blocks_in_cbsa_11020_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,402801,169005.5,0.03857703041650475,0.9938165156266636,0.5161967730215842,0.03857703041650475,0.9938165156266636,0.5161967730215842,0.04995221264598368,0.9933818204274382,0.5216670165367109,0.048537954814254075,0.9933734694609878,0.5209557121376209,0.0574866216314239,0.9930517993112777,0.5252692104713508,0.055151965809159,0.9930363609108258,0.5240941633599924,0.06684998985425107,0.9925838962618528,0.529716943058052,0.06338972813911187,0.9925572997178188,0.5279735139284654,0.08539679964775268,0.9914020204277093,0.538399410037731,0.07976683182745556,0.9913414111434271,0.5355541214854413,0.09458139003042294,0.9906407676159428,0.5426110788231828,0.16160682773446272,0.995254485312463,0.5784306565234628,0.8403997826605667,0.20695185293236976,0.21787357653892006,0.37414478349448893,0.344419288871843,130540,128524,2016,1056,0.0080894744905776,0.9845564577907155,3202,6909
data/processed/dual_graphs/1990/blocks_in_cbsa_11100_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,2094333,1005183.5,0.27277737051926004,0.9697475468158699,0.621262458667565,0.27277737051926004,0.9697475468158699,0.621262458667565,0.2878335069289757,0.9694258727405367,0.6286296898347562,0.2865062634288726,0.9693853791733357,0.6279458213011041,0.2986931446602166,0.9691807755877093,0.633936960123963,0.29644039993724736,0.9691087836446662,0.6327745917909569,0.31331119135389135,0.9688319653773634,0.6410715783656273,0.30985494392121204,0.9687141815694463,0.6392845627453292,0.3466428138053779,0.967943988850816,0.657293401328097,0.3406252525416952,0.9677044844947941,0.6541648685182446,0.36575760488250275,0.9673667301836759,0.6665621675330893,0.5276653920002005,0.9832459799180766,0.7554556859591386,0.7787510223801759,0.7312716064829413,0.784233147529145,0.09643444386553333,0.8197663078641233,197858,158370,39488,9562,0.048327588472540914,0.800422525245378,4946,9783
