filename,x_col,y_col,tot_col,angle_1,angle_2,skew'_self_0,skew'_other_0,half_edge_0,skew'_self_exact_0,skew'_other_exact_0,half_edge_exact_0,skew'_self_0.5,skew'_other_0.5,half_edge_0.5,skew'_self_exact_0.5,skew'_other_exact_0.5,half_edge_exact_0.5,skew'_self_1,skew'_other_1,half_edge_1,skew'_self_exact_1,skew'_other_exact_1,half_edge_exact_1,skew'_self_2,skew'_other_2,half_edge_2,skew'_self_exact_2,skew'_other_exact_2,half_edge_exact_2,skew'_self_10,skew'_other_10,half_edge_10,skew'_self_exact_10,skew'_other_exact_10,half_edge_exact_10,skew'_self_lim,skew'_other_lim,half_edge_lim,skew'_self_exact_lim,skew'_other_exact_lim,half_edge_exact_lim,dissimilarity_1,moran_A,moran_P,moran_L,moran_M,total_population,total_white,total_poc,total_black,share_x,share_y,total_nodes,total_edges
data/processed/dual_graphs/2000/blocks_in_cbsa_49420_2000_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,17304932,8598177.75,0.5816276588770883,0.7409070161351986,0.6612673375061435,0.5816276588770883,0.7409070161351986,0.6612673375061435,0.5925924558169259,0.7408002720974116,0.6666963639571688,0.5920970902344218,0.7405245453849696,0.6663108178096957,0.6006747918724067,0.7407177760261155,0.6706962839492612,0.5998305985272043,0.7402283987543524,0.6700294986407784,0.611792179279798,0.7405985964959063,0.6761953878878522,0.6104908640709975,0.7397997032550094,0.6751452836630034,0.6382153678166951,0.7402854234713685,0.6892503956440318,0.6359336016260099,0.7386683235011607,0.6873009625635853,0.6540823959780052,0.7400739461389014,0.6970781710584533,0.7888213150097896,0.8491860039335847,0.8190036594716872,0.5688952357908338,0.5488950806486043,0.5600409575637973,0.18977953814362367,0.6798216912413416,217153,125733,91420,1842,0.42099349306710016,0.5790065069328998,4658,9530
data/processed/dual_graphs/2000/blocks_in_cbsa_49500_2000_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,355650,166839.5,0.9893275510957389,0.010261209345088574,0.4997943802204137,0.9893275510957389,0.010261209345088574,0.4997943802204137,0.9902183809162297,0.0120336724304906,0.5011260266733601,0.9902114231304118,0.011092331146019752,0.5006518771382158,0.9907423100327355,0.013231821851789168,0.5019870659422623,0.9907318476075476,0.01165505052189282,0.5011934490647202,0.9913316520145865,0.014748471297270338,0.5030400616559284,0.9913177682348399,0.012368396729769016,0.5018430824823045,0.9923333432253703,0.01784669272940333,0.5050900179773868,0.992314911560469,0.013829251427742162,0.5030720814941056,0.9927625661725525,0.019429197742822157,0.5060958819576874,0.9963581223184189,0.02873572967379688,0.5125469259961078,0.4323339826616311,0.02473371866803104,0.016518438323735826,0.11982750358516456,0.8259191578065314,43942,575,43367,36,0.986914569204861,0.013085430795139047,269,210
data/processed/dual_graphs/2000/blocks_in_cbsa_49620_2000_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,13391770,6600454.5,0.2597035300850864,0.9476093854861752,0.6036564577856308,0.2597035300850864,0.9476093854861752,0.6036564577856308,0.27665346857603323,0.9454117763729375,0.6110326224744853,0.27592322026416843,0.9453667253290978,0.6106449727966331,0.28850490114952104,0.9436935042517663,0.6160992027006437,0.287283529676114,0.9436106482845451,0.6154470889803295,0.30398615238301013,0.9411799872476063,0.6225830698153082,0.30214743566773994,0.9410377407371704,0.6215925882024551,0.3373942881806054,0.9343937077326938,0.6358939979566496,0.3343170963034113,0.9340667503864961,0.6341919233449537,0.3554534371952066,0.9296563035635961,0.6425548703794013,0.5204477791408302,0.963289681919842,0.7418687305303361,0.6404404032131991,0.6086235610290706,0.6686088949041612,0.1354483530737453,0.763228209921598,381722,349467,32255,13515,0.08449866656886425,0.9155013334311357,7604,17533
data/processed/dual_graphs/2000/blocks_in_cbsa_49660_2000_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,30087970,14893260.25,0.44066487986399244,0.9245084138977226,0.6825866468808576,0.44066487986399244,0.9245084138977226,0.6825866468808576,0.4588709857021165,0.9235593218229043,0.6912151537625104,0.45840502276307743,0.9235022447730609,0.6909536337680692,0.4720234718860729,0.9228166763510184,0.6974200741185457,0.4712399071006534,0.9227138891781926,0.696976898139423,0.48975555769488544,0.9217294247921827,0.705742491243534,0.4885691180172119,0.9215580528617047,0.7050635854394582,0.5303068414897387,0.9187886029904686,0.7245477222401037,0.5283086876875518,0.9184217767514109,0.7233652322194813,0.5536369443163942,0.9167310289689149,0.7351839866426546,0.7107098346018172,0.9562778397702734,0.8334938371860453,0.7054230217140416,0.8069640274106281,0.79014805158415,0.09286352053375627,0.848615340984666,602899,518450,84449,64177,0.14007155427360138,0.8599284457263986,11405,25389
data/processed/dual_graphs/2000/blocks_in_cbsa_49700_2000_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,28414723,14172774.75,0.46653194631069467,0.6140773430788831,0.5403046446947889,0.46653194631069467,0.6140773430788831,0.5403046446947889,0.46992344049520307,0.6173474781780672,0.5436354593366352,0.4696364466875759,0.6170952053938271,0.5433658260407015,0.4725231933339499,0.6198447878633633,0.5461839905986565,0.4720184812241977,0.6194025425604593,0.5457105118923286,0.4762465699747427,0.6234072999564503,0.5498269349655964,0.47543348802300617,0.6226980773740118,0.549065782698509,0.4858520548501513,0.6325216303051223,0.5591868425776368,0.48426224102763227,0.6311509871453705,0.5577066140865015,0.4921959836204796,0.6384817212002624,0.565338852410371,0.6578154768204025,0.7780255479457173,0.7179205123830599,0.3561575392785153,0.32953870035946353,0.32319014265467255,0.2909485634784725,0.5180260630028993,138347,86852,51495,3213,0.37221623887760485,0.6277837611223951,2445,4961
data/processed/dual_graphs/2000/blocks_in_cbsa_49740_2000_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,31293751,15609946.5,0.5939591376763712,0.6137528427608376,0.6038559902186045,0.5939591376763712,0.6137528427608376,0.6038559902186045,0.5933243008153788,0.6107923858958377,0.6020583433556083,0.59307537381262,0.6105816387379869,0.6018285062753035,0.5929229030247198,0.6089018491676126,0.6009123760961662,0.5925160247076269,0.6085547222249359,0.6005353734662814,0.5924438591116379,0.6066263842291367,0.5995351216703872,0.5918479083112328,0.6061132491571907,0.5989805787342117,0.5915545659963956,0.6023458085750123,0.5969501872857039,0.5906059834707235,0.6015148651953988,0.5960604243330612,0.5911411006075706,0.6003301985918752,0.5957356495997229,0.7421603885814868,0.7494897209957466,0.7458250547886167,0.508779247440619,0.5785490927806706,0.6300638051093793,0.15500773607797708,0.7516157597453995,147716,70956,76760,3136,0.5196458068184895,0.48035419318151046,2268,4347
data/processed/dual_graphs/2010/blocks_in_cbsa_10180_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,19633076,9775393.0,0.4218483909589455,0.7339103165897626,0.5778793537743541,0.4218483909589455,0.7339103165897626,0.5778793537743541,0.49465634231624583,0.7123014757775605,0.6034789090469032,0.49423865710133796,0.7120070417193877,0.6031228494103629,0.5310278471590962,0.6971553895650545,0.6140916183620754,0.5304463456966279,0.6966278366840841,0.6135370911903559,0.5673777305149954,0.6773241941776117,0.6223509623463035,0.5666624085131519,0.6764579999077297,0.6215602042104408,0.6202117307032669,0.6343496791781981,0.6272807049407325,0.6193552730604599,0.6326191501499698,0.6259872116052149,0.6400127098390708,0.6110166874276135,0.6255146986333422,0.7798328343461228,0.7567923889990613,0.768312611672592,0.450606657022307,0.4779669459068948,0.49447615105484605,0.21938964833948185,0.6167025208053836,164580,112735,51845,11549,0.3150139749665816,0.6849860250334184,4771,9395
data/processed/dual_graphs/2010/blocks_in_cbsa_10380_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,1644256,783190.0,0.9860209401153557,0.03141875879326243,0.508719849454309,0.9860209401153557,0.03141875879326243,0.508719849454309,0.9869784754953433,0.03299860136005677,0.5099885384277001,0.9869692252569501,0.0320899832591691,0.5095296042580596,0.9875800943141951,0.03411271747437478,0.510846405894285,0.9875657216422731,0.032564094417398895,0.510064908029836,0.9882942555850757,0.0355799780506052,0.5119371168178404,0.9882744941193091,0.03318944599813254,0.5107319700587208,0.9896090743561128,0.038793130479625355,0.5142011024178691,0.9895813598221371,0.034562728142382974,0.51207204398226,0.9902155898486529,0.04055723605813875,0.5153864129533958,0.9950683320062713,0.0682281315253214,0.5316482317657963,0.46056281127579396,0.5381199195665484,0.4510541241641082,0.3396298762794432,0.6388448427198653,155752,2725,153027,245,0.9825042375057784,0.017495762494221582,1094,1063
data/processed/dual_graphs/2010/blocks_in_cbsa_10420_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,64463880,32056170.75,0.3450812508055462,0.8681041350908248,0.6065926929481855,0.3450812508055462,0.8681041350908248,0.6065926929481855,0.35195748363634605,0.8668847542266865,0.6094211189315163,0.3515017008176289,0.8667948823737216,0.6091482915956752,0.35717170019327366,0.865927163527317,0.6115494318602953,0.35637632326294966,0.8657654745559132,0.6110708989094314,0.36455520711668804,0.8645197313798324,0.6145374692482602,0.3632878591939346,0.86425050441626,0.6137691818050972,0.3831573251895694,0.8606798219930809,0.6219185735913252,0.38074731655416666,0.8601051481613515,0.6204262323577591,0.39510286992322097,0.8579641152445546,0.6265334925838878,0.5632124829756602,0.9230884442606606,0.7431504636181604,0.5715165356705,0.7550676523957343,0.7586020468891355,0.10097465886232165,0.8399107130529448,703077,579151,123926,83984,0.1762623439537917,0.8237376560462083,11356,25365
data/processed/dual_graphs/2010/blocks_in_cbsa_10500_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,15760114,7841616.0,0.7081988870038415,0.6685207963884969,0.6883598416961692,0.7081988870038415,0.6685207963884969,0.6883598416961692,0.7214062744213704,0.6680564959756397,0.6947313851985051,0.721164040610234,0.667789704896124,0.6944768727531789,0.7306929057369105,0.6677018858793636,0.699197395808137,0.7302938560666073,0.6672305407181662,0.6987621983923868,0.7428888368686661,0.6671959649304852,0.7050424008995757,0.7423008254447712,0.6664315930707502,0.7043662092577607,0.769461319818452,0.6659013198916971,0.7176813198550746,0.7685285796505454,0.6643807003041716,0.7164546399773586,0.7839718277981182,0.6650544877904938,0.724513157794306,0.8782256366780111,0.7973789149178548,0.837802275797933,0.6660687676240442,0.6393115020900818,0.639003410576333,0.16040558951082953,0.7431014141091181,153764,67178,86586,80071,0.5631097005801098,0.4368902994198902,3707,7726
data/processed/dual_graphs/2010/blocks_in_cbsa_10540_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,9968187,4954957.5,0.1801036317612385,0.8520040155149102,0.5160538236380744,0.1801036317612385,0.8520040155149102,0.5160538236380744,0.18619950872123175,0.8522513375951064,0.5192254231581691,0.18564336224975628,0.8521268871131336,0.5188851246814449,0.1909453976305404,0.8524458856029439,0.5216956416167421,0.18996151332958822,0.8522236856764253,0.5210925995030067,0.19785578565431627,0.8527323436085463,0.5252940646314312,0.19625730846195305,0.8523664484976314,0.5243118784797922,0.21632576592336467,0.8535170424332912,0.5349214041783279,0.2131326557030881,0.8527589537276113,0.5329458047153497,0.22905967306456798,0.8540748094571705,0.5415672412608692,0.36709108316168326,0.9206920361163691,0.6438915596390262,0.3800955580939281,0.06819535249510335,0.054530273527637736,0.4004480345788654,0.32127664707186737,116544,101579,14965,456,0.12840643876990665,0.8715935612300933,3090,6603
data/processed/dual_graphs/2010/blocks_in_cbsa_10580_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,92022509,45793641.25,0.37121538129513565,0.8491669940810804,0.6101911876881081,0.37121538129513565,0.8491669940810804,0.6101911876881081,0.3786701390552487,0.8466888152843571,0.612679477169803,0.37831410324615417,0.8465838005671322,0.6124489519066432,0.38419010562350736,0.8447604163688103,0.6144752609961588,0.38357568323684865,0.8445712346611493,0.6140734589489989,0.3918177398039519,0.8419540241470022,0.616885881975477,0.3908536272633808,0.8416385164240915,0.6162460718437361,0.4101103062979213,0.8344619083108765,0.6222861073043989,0.4083424274688991,0.8337867907457541,0.6210646091073266,0.42120704307211193,0.8293039764870344,0.6252555097795731,0.5905325182800629,0.9061248933230629,0.7483287058015629,0.5333193856147033,0.5384898906505561,0.5578709453798228,0.17638573929694878,0.7155107828378039,870453,721505,148948,62963,0.1711154996306521,0.8288845003693479,16620,37158
data/processed/dual_graphs/2010/blocks_in_cbsa_10740_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,152396736,75982550.75,0.6435460963432964,0.5198898396894082,0.5817179680163522,0.6435460963432964,0.5198898396894082,0.5817179680163522,0.6492658469166271,0.5177800231685034,0.5835229350425652,0.6490411334505556,0.5174549806420945,0.583248057046325,0.6534798801641366,0.5161686594711616,0.5848242698176491,0.6530941157519705,0.5155931550905976,0.5843436354212841,0.6592734558714628,0.5138697501473731,0.5865716030094179,0.6586725273056401,0.5129335929360055,0.5858030601208228,0.673029857875156,0.5079869650190783,0.5905084114471171,0.6719471219888903,0.5061100712617643,0.5890285966253272,0.6812814432973484,0.5041390862969402,0.5927102647971443,0.809473780580881,0.6681165806854468,0.7387951806331639,0.4038682407611062,0.5414385558046818,0.5560124394613337,0.17692496638077165,0.7152534491096617,863269,374214,489055,19766,0.5665151881974216,0.43348481180257836,13805,29541
data/processed/dual_graphs/2010/blocks_in_cbsa_10780_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,12406898,6164989.25,0.5356041269373534,0.8057790445782463,0.6706915857577999,0.5356041269373534,0.8057790445782463,0.6706915857577999,0.581363683438056,0.7998090492289419,0.690586366333499,0.5809114827066556,0.799622483955248,0.6902669833309518,0.6089309347188562,0.7953078774992953,0.7021194061090757,0.6082535872703693,0.7949730555991639,0.7016133214347666,0.6405393739627809,0.788971855419872,0.7147556146913265,0.6396477282089744,0.788417251198258,0.7140324897036162,0.6957739366114796,0.7732023131837924,0.734488124897636,0.6946205786456006,0.772044159859062,0.7333323692523313,0.7200448651030161,0.7632192586880354,0.7416320618955258,0.8364123737322261,0.8646924029600928,0.8505523883461594,0.6834569529951792,0.7021043938771808,0.7014453024188246,0.12753221916763124,0.7957451007823703,153839,98984,54855,45378,0.3565740806947523,0.6434259193052477,3897,7859
data/processed/dual_graphs/2010/blocks_in_cbsa_10900_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,54837617,27213750.0,0.40807749768715323,0.8367607957270842,0.6224191467071187,0.40807749768715323,0.8367607957270842,0.6224191467071187,0.4164494102035148,0.8359539390608923,0.6262016746322036,0.41583268474308366,0.8357735830948603,0.625803133918972,0.42264678993089727,0.8353362404275835,0.6289915151792403,0.42158409496407057,0.835016342561031,0.6283002187625508,0.4312081045520396,0.8344527736851832,0.6328304391186115,0.4295441594235631,0.8339310753756373,0.6317376173996002,0.45172854316241995,0.8321801494254821,0.641954346293951,0.44869383142790664,0.8311272730548576,0.6399105522413822,0.46416901339485456,0.8306843319246096,0.6474266726597321,0.6304670587709097,0.9066690588647346,0.7685680588178221,0.5676522077188811,0.587899996151777,0.6007014437418027,0.17752537599689722,0.6965419584490246,820234,645730,174504,34917,0.21274904478478093,0.787250955215219,21054,46774
data/processed/dual_graphs/2010/blocks_in_cbsa_11020_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,2036068,986266.25,0.0809443199865695,0.9548217029369503,0.51788301146176,0.0809443199865695,0.9548217029369503,0.51788301146176,0.08805987570715594,0.9543239181069871,0.5211918969070716,0.08675370324264327,0.9542523367625985,0.5205030200026208,0.09326944273114511,0.9539473681234419,0.5236084054272935,0.09101753527546695,0.9538204520209841,0.5224189936482255,0.10038668896389205,0.9534155098123065,0.5269010993880993,0.09685721993113212,0.9532086865020855,0.5250329532166088,0.11708031945667245,0.9520825058089246,0.5345814126327986,0.11062034138300614,0.9516663440098606,0.5311433426964334,0.1269572359123903,0.951231723493476,0.5390944797029331,0.21238205371646096,0.9747139432458585,0.5935479984811597,0.586437943771273,0.092056697580579,0.09670174039098828,0.36924159728608397,0.36253506358012305,127071,121508,5563,2051,0.04377867491402444,0.9562213250859756,4201,9115
data/processed/dual_graphs/2010/blocks_in_cbsa_11100_2010_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,27756995,13815885.5,0.46789637794403893,0.7516137066704556,0.6097550423072473,0.46789637794403893,0.7516137066704556,0.6097550423072473,0.5202187139075466,0.7264390683759483,0.6233288911417474,0.5197604177994091,0.7261633746400737,0.6229618962197414,0.5465913528256453,0.7089923864019856,0.6277918696138154,0.5459396318640737,0.7084955146980112,0.6272175732810424,0.5731064959417699,0.6863923261716525,0.6297494110567112,0.5722857432308096,0.68557219549801,0.6289289693644098,0.6119307481395225,0.638342424845561,0.6251365864925418,0.6109085881564768,0.6366966845557686,0.6238026363561227,0.6265689399855167,0.6127702302211124,0.6196695851033145,0.7695980596083398,0.7582329825607976,0.7639155210845687,0.5141569747905165,0.6736367086971742,0.7165841611319298,0.12351187240086484,0.7826507598265416,250448,162580,87868,14630,0.35084328882642307,0.649156711173577,5714,10865
