filename,x_col,y_col,tot_col,angle_1,angle_2,e_assort,he_assort,skew_self_0,skew_other_0,edge_0,skew'_self_0,skew'_other_0,half_edge_0,skew_self_exact_0,skew_other_exact_0,edge_exact_0,skew'_self_exact_0,skew'_other_exact_0,half_edge_exact_0,skew_self_0.5,skew_other_0.5,edge_0.5,skew'_self_0.5,skew'_other_0.5,half_edge_0.5,skew_self_exact_0.5,skew_other_exact_0.5,edge_exact_0.5,skew'_self_exact_0.5,skew'_other_exact_0.5,half_edge_exact_0.5,skew_self_1,skew_other_1,edge_1,skew'_self_1,skew'_other_1,half_edge_1,skew_self_exact_1,skew_other_exact_1,edge_exact_1,skew'_self_exact_1,skew'_other_exact_1,half_edge_exact_1,skew_self_2,skew_other_2,edge_2,skew'_self_2,skew'_other_2,half_edge_2,skew_self_exact_2,skew_other_exact_2,edge_exact_2,skew'_self_exact_2,skew'_other_exact_2,half_edge_exact_2,skew_self_10,skew_other_10,edge_10,skew'_self_10,skew'_other_10,half_edge_10,skew_self_exact_10,skew_other_exact_10,edge_exact_10,skew'_self_exact_10,skew'_other_exact_10,half_edge_exact_10,skew_self_lim,skew_other_lim,edge_lim,skew'_self_lim,skew'_other_lim,half_edge_lim,skew_self_exact_lim,skew_other_exact_lim,edge_exact_lim,skew'_self_exact_lim,skew'_other_exact_lim,half_edge_exact_lim,dissimilarity_1,dissimilarity_2,dissimilarity_10,frey,gini,moran_A,moran_P,moran_L,moran_M,aspatial_entropy,entropy_A,entropy_P,entropy_M,aspatial_interaction,interaction_A,interaction_P,interaction_M,moran_D_1,moran_D_2,total_population,total_white,total_poc,total_black,share_x,share_y,total_nodes,total_edges
data/processed/dual_graphs/2020/tracts_in_cbsa_23900_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,275945263,137946668.5,nan,nan,0.07756142337050705,0.7604485970577424,0.41900501021412473,0.1439573126660427,0.8639259315252814,0.5039416220956621,0.07756142337050705,0.7604485970577424,0.41900501021412473,0.1439573126660427,0.8639259315252814,0.5039416220956621,0.07841328449854794,0.761087886360083,0.4197505854293154,0.14542343946552805,0.8643383357012839,0.504880887583406,0.07840149595816853,0.7610827623344311,0.4197421291462998,0.14540316617144186,0.8643350313934886,0.5048690987824652,0.07910682120257001,0.7616067121927508,0.4203567666976604,0.14661536679827933,0.8646728091138399,0.5056440879560596,0.07908545097700982,0.7615974496759755,0.42034145032649267,0.14657866233930858,0.8646668395393762,0.5056227509393424,0.08016780461959325,0.7623975747882942,0.4212826897039437,0.14843583427822354,0.8651822786125614,0.5068090564453924,0.08013180374765118,0.7623820383123766,0.4212569210300139,0.14837412150928977,0.8651722745000501,0.5067731980046699,0.08334355337225724,0.7647444344387647,0.42404399390551095,0.15386357007954396,0.8666914251320177,0.5102774976057808,0.08326395913399676,0.7647105253041694,0.42398724221908307,0.1537279227872793,0.8666696484652769,0.5101987856262781,0.08587640287320629,0.7665946147567216,0.42623550881496397,0.15816975605322875,0.8678783557395703,0.5130240558963995,0.15797612069456005,0.8678475076245482,0.5129118141595541,0.2728486673797818,0.9292487786952598,0.6010487230375208,0.18914099782853086,0.06853676946376462,0.04895637580719233,0.18914099782853086,0.26969354005847385,0.3101683027936669,0.35420285177322847,0.2765148820844901,0.5990750074937983,0.03441231068105022,0.026538307421042906,0.026538307421042906,0.014221697412038714,0.028258807816472054,0.02876930542148548,0.028769305421485702,0.011737343294917602,0.13464395225792763,0.3690129112502679,103852,89945,13907,1473,0.13391172052536301,0.866088279474637,27,58
data/processed/dual_graphs/2020/tracts_in_cbsa_43300_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,799686222,399809225.25,nan,nan,0.2006896429480108,0.5364314042150664,0.3685605235815386,0.3342906206057789,0.698282269866931,0.5162864452363549,0.2006896429480108,0.5364314042150664,0.3685605235815386,0.3342906206057789,0.698282269866931,0.5162864452363549,0.2023778501951488,0.5396158540161442,0.3709968521056465,0.33662937181070396,0.7009746653472508,0.5188020185789775,0.20236910561946178,0.5396089766183781,0.37098904111891995,0.3366172744686433,0.700968862631061,0.5187930685498521,0.20378151413409687,0.5422405456631127,0.3730110298986048,0.3385689375379399,0.7031854365234148,0.5208771870306773,0.2037655268982332,0.5422280711386834,0.37299679901845834,0.338546872036251,0.7031749470599853,0.5208609095481181,0.20598146185483654,0.5463127567200927,0.37614710928746464,0.34159971503712955,0.7066005946673879,0.5241001548522587,0.20595417449271602,0.5462917259110186,0.3761229502018673,0.34156219008794514,0.7065830033969347,0.5240725967424399,0.21297394551384555,0.5589299504267429,0.3859519479702942,0.3511599672878786,0.7170687179032527,0.5341143425955657,0.21291115626679358,0.5588833949528887,0.38589727560984116,0.3510746111398803,0.7170304036368017,0.534052507388341,0.21903384291100364,0.5694794611176021,0.3942566520143028,0.3593564595187278,0.7256921485446959,0.5425243040317118,0.35923122462170626,0.7256379475545159,0.5424345860881111,0.5285800062777185,0.8410083338545634,0.684794170066141,0.2625063604249083,0.08750690249914836,0.06033424237948345,0.2625063604249083,0.34689534171728026,0.4550323054090493,0.48695874729957384,0.297141277336623,0.5236259046456236,0.07084203574216597,0.02591329258538022,0.02591329258538022,0.027017429683339644,0.08882170791581667,0.030688228224473257,0.030688228224473257,0.0319657169227584,0.1440746696173786,0.3282417403531087,135543,95211,40332,7448,0.29755870830658904,0.702441291693411,30,72
data/processed/dual_graphs/2020/tracts_in_cbsa_22520_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,538468190,269196397.25,nan,nan,0.1332678571466835,0.6730632530480263,0.40316555509735486,0.23519215921683742,0.8045879339251804,0.5198900465710089,0.1332678571466835,0.6730632530480263,0.40316555509735486,0.23519215921683742,0.8045879339251804,0.5198900465710089,0.13528304622056733,0.6753949196761667,0.405338982948367,0.23832478899589593,0.8062516028241417,0.5222881959100187,0.13527128662154236,0.6753885314453432,0.4053299090334428,0.23830654085174063,0.8062470510797771,0.5222767959657588,0.1369562180915137,0.6773138529396068,0.40713503551556024,0.2409173122275674,0.8076173123504204,0.5242673122889939,0.13693473613237173,0.6773022759294898,0.40711850603093075,0.24088407501418552,0.8076090823333052,0.5242465786737454,0.13957425871166215,0.6802859479486454,0.4099301033301538,0.24495860211770118,0.8097264025556643,0.5273425023366828,0.1395376393868311,0.6802664567856218,0.40990204808622643,0.24490220342684657,0.8097125953308418,0.5273073993788442,0.1478609119688664,0.6894551557932641,0.41865803388106526,0.25762862107613405,0.8161863940916957,0.5369075075839149,0.14777698601117278,0.6894121859208229,0.41859458596599786,0.2575012181150917,0.8161562840214216,0.5368287510682567,0.1549999355705879,0.6970762909180533,0.4260381132443206,0.26839817180425296,0.8215025979073242,0.5449503848557886,0.2682123352186017,0.821459953541301,0.5448361443799513,0.42297701697148365,0.9019797025393945,0.6624783597554391,0.3263536923760273,0.08553378856925764,0.038668273726151704,0.3263536923760273,0.43933565106312367,0.28009631592658046,0.3266279594481741,0.2817294746981606,0.6180363896873277,0.10782083669091713,0.05665728554218752,0.05665728554218752,0.05961837181831986,0.11446135352238007,0.05824641394841279,0.05824641394841279,0.060062624393122266,0.12058927948936818,0.22723961545375565,150791,119732,31059,18386,0.20597383132945601,0.794026168670544,41,101
data/processed/dual_graphs/2020/tracts_in_cbsa_45460_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,394302518,197105001.25,nan,nan,0.08213729827633859,0.7899049227594512,0.43602111051789494,0.15180568751704498,0.882622213856672,0.5172139506868585,0.08213729827633859,0.7899049227594512,0.43602111051789494,0.15180568751704498,0.882622213856672,0.5172139506868585,0.08456330304117435,0.790291761624142,0.4374275323326582,0.15593981984095212,0.8828636522431339,0.519401736042043,0.0845498148421805,0.7902868087661309,0.4374183118041557,0.15591688585458635,0.8828605616669857,0.519388723760786,0.08655000111296327,0.7906090143542599,0.4385795077336116,0.15931158441730117,0.88306158186004,0.5211865831386706,0.0865255201386152,0.7906000130417706,0.4385627665901929,0.15927011107401612,0.883055967031681,0.5211630390528486,0.08960960155981246,0.7910984156382969,0.44035400859905466,0.16448019810312486,0.883366775081839,0.523923486592482,0.08956828449446626,0.7910831928838958,0.44032573868918107,0.16441059412081513,0.8833572846051229,0.523883939362969,0.0989172864164471,0.7925933662394866,0.4457553263279669,0.18002680936800058,0.8842980021756901,0.5321624057718454,0.09882544720049445,0.7925593179835404,0.44569238259201743,0.1798746970272204,0.8842768102927769,0.5320757536599987,0.10650578224640708,0.7938190644896403,0.4501624233680237,0.1925083157363734,0.8850603499584166,0.538784332847395,0.1922922496191161,0.8850297180868351,0.5386609838529756,0.3225589190578817,0.9390087695647307,0.6307838443113062,0.34068102230092023,0.08465042062263933,0.06334328653345934,0.34068102230092023,0.4471859592654995,0.5472469981727945,0.5374902793003198,0.21778101650673318,0.6388517403495865,0.09552575844665989,0.08888748283076486,0.08888748283076486,0.06246494189508567,0.07969042622808276,0.08589515482780274,0.08589515482780274,0.05256721668139397,0.23104538060951793,0.4052052696507731,185031,161894,23137,8320,0.1250439115607655,0.8749560884392346,56,139
data/processed/dual_graphs/2020/tracts_in_cbsa_11700_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,1917486670,958626081.25,nan,nan,0.11470599644193785,0.6862285391215895,0.40046726778176367,0.20580493297438288,0.8139211538657364,0.5098630434200596,0.11470599644193785,0.6862285391215895,0.40046726778176367,0.20580493297438288,0.8139211538657364,0.5098630434200596,0.11648919389141764,0.6869863144650338,0.4017377541782257,0.2086705263763558,0.8144539271889546,0.5115622267826552,0.11647951580895084,0.6869810169570352,0.40173026638299303,0.20865499842969357,0.8144502043018917,0.5115526013657926,0.11798159390734708,0.687620046806176,0.40280082035676157,0.21106178232326933,0.8148991215261968,0.5129804519247331,0.11796384587651529,0.6876103385162734,0.40278709219639436,0.21103338236135588,0.8148923040146958,0.5129628431880259,0.12033864008405366,0.6886200752439199,0.4044793576639868,0.2148254746886624,0.8156009576570376,0.51521321617285,0.12030820208637043,0.6886034429854169,0.4044558225358936,0.21477697273360716,0.8155892916669409,0.515183132200274,0.12797995129066156,0.6918547870591016,0.4099173691748816,0.2269188404354596,0.8178654484428078,0.5223921444391337,0.1279088405042991,0.6918160622449987,0.4098624513746489,0.2268070537457793,0.8178383899807354,0.5223227218632573,0.1347922708444558,0.6947292219011473,0.4147607463728015,0.23756289905667075,0.8198704700704931,0.5287166845635819,0.23739706078848763,0.8198301030967171,0.5286135819426023,0.3837039351575875,0.9009963091627639,0.6423501221601757,0.24265664183967792,0.043004841452544094,0.02500741709811008,0.24265664183967792,0.33882672315701223,0.2503865464148411,0.23658284500568144,0.28288326219804394,0.48948520881600915,0.06035865853279054,0.030045606754207754,0.030045606754207754,0.028012074838315915,0.06264362684845459,0.03013298252246699,0.03013298252246699,0.02694625425788799,0.06696236621282974,0.16682550748803968,469015,381527,87488,19169,0.1865356118674243,0.8134643881325757,122,329
data/processed/dual_graphs/2020/tracts_in_cbsa_15980_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,3808259386,1903939487.5,nan,nan,0.30262588632942644,0.5072458040925415,0.40493584521098397,0.4646397549831804,0.6730764188763968,0.5688580869297886,0.30262588632942644,0.5072458040925415,0.40493584521098397,0.4646397549831804,0.6730764188763968,0.5688580869297886,0.3065931421295128,0.5089371440450806,0.4077651430872967,0.4693016245743045,0.6745637431665951,0.5719326838704498,0.3065838754341751,0.5089287122070275,0.4077562938206013,0.4692907683898945,0.6745563366776226,0.5719235525337585,0.3098975909630686,0.510351783805193,0.41012468738413077,0.4731630825204043,0.6758051856229261,0.5744841340716652,0.3098806865087374,0.5103363439475387,0.41010851522813807,0.4731433781723605,0.6757916486518253,0.5744675134120929,0.3150873642136286,0.5125843817564381,0.4138358729850333,0.4791884901153144,0.677759717657823,0.5784741038865686,0.3150586125019317,0.5125579640353516,0.41380828826864163,0.479155239936454,0.6777366239478173,0.5784459319421357,0.33167059677989363,0.5198084959161999,0.4257395463480468,0.4981270857551481,0.6840447297313456,0.5910859077432469,0.33160520233508717,0.5197472468635336,0.42567622459931037,0.4980533295508131,0.6839916939296217,0.5910225117402174,0.346150945420677,0.5262312176324077,0.4361910815265423,0.5142825128165751,0.689582563314008,0.6019325380652916,0.5141766862512118,0.6895041423201879,0.6018404142856999,0.6791501823003324,0.8162207183147775,0.747685450307555,0.4126265750347599,0.051025692208994874,0.01852226426617846,0.4126265750347599,0.5629058081669145,0.6688954236754387,0.6856774541530057,0.15230796932528964,0.7596260842964533,0.18991351233340725,0.10904405432325082,0.10904405432325082,0.12206700748038857,0.2317127063433736,0.13788467406780014,0.13788467406780014,0.1537870998959312,0.17102296371505898,0.44340692984238156,760822,490476,270346,55958,0.35533409917168535,0.6446659008283147,221,588
data/processed/dual_graphs/2020/tracts_in_cbsa_14540_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,856215390,428062785.25,nan,nan,0.17699202179305265,0.6295179092049827,0.4032549654990177,0.3007531376863873,0.7726431303993646,0.5366981340428759,0.17699202179305265,0.6295179092049827,0.4032549654990177,0.3007531376863873,0.7726431303993646,0.5366981340428759,0.17966198797028926,0.6326774226733269,0.40616970532180807,0.30459909669449176,0.7750182784268411,0.5398086875606665,0.17965341368136867,0.6326714312363156,0.40616242245884215,0.3045867737045249,0.7750137830944158,0.5398002783994704,0.18188004421976406,0.6352768054086225,0.40857842481419326,0.3077808870862777,0.7769654694635991,0.5423731782749384,0.18186438920560422,0.635265961855131,0.4085651755303676,0.3077584718968396,0.7769573594431722,0.5423579156700059,0.1853529266553551,0.6393012697271439,0.41232709819124946,0.31273880122497394,0.7799680040918329,0.5463534026584034,0.18532626224548002,0.6392830513081197,0.41230465677679984,0.3127008455788337,0.7799544450825412,0.5463276453306875,0.19636348279081484,0.6517054446102258,0.42403446370052034,0.3282672626094342,0.7891303461362835,0.5586988043728589,0.19630253612486132,0.6516655456500939,0.42398404088747765,0.32818209474124643,0.7891010953959193,0.5586415950685829,0.20587134873665713,0.6620019509556723,0.4339366498461647,0.34144827962342794,0.7966319781694754,0.5690401288964517,0.3413247752339071,0.7965909298935425,0.5689578525637248,0.5089368086478312,0.8867805315489873,0.6978586700984093,0.3779438088419533,0.10822242055228953,0.06584188416900598,0.3779438088419533,0.5099770267846638,0.42429980247956744,0.3978099587538817,0.2919774799016793,0.47160434429104686,0.13995747431377525,0.07658045392201274,0.07658045392201274,0.07939511425029278,0.15136306201662375,0.07747900406704322,0.07747900406704322,0.08035644386677643,0.12733588454092676,0.20676171775229776,179639,139587,40052,13121,0.2229582663007476,0.7770417336992523,44,107
data/processed/dual_graphs/2020/tracts_in_cbsa_27780_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,223230486,111581875.0,nan,nan,0.07106653847168333,0.8263655135669384,0.4487160260193109,0.13270237827257486,0.9049289503425034,0.5188156643075391,0.07106653847168333,0.8263655135669384,0.4487160260193109,0.13270237827257486,0.9049289503425034,0.5188156643075391,0.07310196676172065,0.8286772392724123,0.4508896030170665,0.13624421355282584,0.9063132864300575,0.5212787499914416,0.07308717362995791,0.8286729578389964,0.45088006573447714,0.13621852059367023,0.906310725804429,0.5212646231990496,0.07479100053739345,0.8305567802435323,0.45267389039046285,0.13917310528279095,0.9074362392987747,0.5233046722907828,0.07476398077572385,0.8305491028086415,0.4526565417921827,0.13912632375670433,0.9074316570195428,0.5232789903881235,0.07743214672743351,0.8334277403613276,0.45542994354438054,0.1437346137529385,0.9091470822810586,0.5264408480169985,0.07738609718382962,0.8334150227815982,0.4554005599827139,0.14365527341796686,0.9091395155224241,0.5263973944701955,0.08577817531789135,0.8419895293891291,0.4638838523535102,0.15800313041432693,0.9142174979337299,0.5361103141740284,0.0856727055214808,0.8419628375272752,0.463817771524378,0.1578241860291213,0.9142017638722396,0.5360129749506805,0.09295162942823249,0.8487843038309277,0.4708679666295801,0.1700928511847487,0.9182080376516973,0.544150444418223,0.1698321705699191,0.9181865886343193,0.5440093796021193,0.29035305207443596,0.9573485646023994,0.6238508083384177,0.38167578805187385,0.10839488377883631,0.07089731909295828,0.38167578805187385,0.48467327787380227,0.54598748513667,0.5382248807924207,0.2843000698846092,0.6209924762610379,0.12838999552112884,0.06714168759295436,0.06714168759295436,0.0783405849271338,0.11353861354168071,0.056940840378207014,0.056940840378207014,0.0690119660246884,0.23991037053393516,0.4358298466742537,133472,119380,14092,5665,0.10558019659554063,0.8944198034044594,42,100
data/processed/dual_graphs/2020/tracts_in_cbsa_26380_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,1005317982,502607206.75,nan,nan,0.20563764603713813,0.5263568164886491,0.36599723126289363,0.3411267833466503,0.6896903932325884,0.5154085882896193,0.20563764603713813,0.5263568164886491,0.36599723126289363,0.3411267833466503,0.6896903932325884,0.5154085882896193,0.2085050505781682,0.5289801394777632,0.3687425950279657,0.34506277069908153,0.6919385357856134,0.5185006532423475,0.20849362263167462,0.5289717878624145,0.36873270524704455,0.34504712102269725,0.6919313908361197,0.5184892559294084,0.21090751547387648,0.5311702923307674,0.37103890390232197,0.3483461994888023,0.6938095585987539,0.5210778790437781,0.2108865760803894,0.531155039169997,0.3710208076251932,0.3483176380780835,0.6937965465050797,0.5210570922915816,0.21470684580073282,0.5346194242007137,0.3746631350007233,0.3535122018007537,0.6967452852086284,0.5251287435046911,0.21467098289920566,0.5345934332934605,0.37463220809633313,0.3534635895999159,0.6967232124096157,0.5250934010047658,0.22706581486499033,0.5457183376445004,0.38639207625474536,0.3700955761528954,0.7061032069738051,0.5380993915633503,0.22698240848969678,0.545658881969202,0.38632064522944937,0.3699847804160312,0.7060534356377794,0.5380191080269053,0.23813831081284575,0.5555077222910969,0.39682301655197133,0.38467158108774846,0.7142461774125984,0.5494588792501734,0.3845088765433202,0.714173769878368,0.5493413232108442,0.5554444367353093,0.8332571439697661,0.6943507903525377,0.29175819441700557,0.06466539926650682,0.02919495134698405,0.29175819441700557,0.3893536573233295,0.27725945499316373,0.28988355623360873,0.34839869015071323,0.40007444888722143,0.08753191947327166,0.03014865661815158,0.03014865661815158,0.02864024082331329,0.10978501265352036,0.03838312686540968,0.03838312686540968,0.03605131630866243,0.04937722127534103,0.159289899250117,207137,139524,67613,35591,0.3264168159237606,0.6735831840762394,60,164
data/processed/dual_graphs/2020/tracts_in_cbsa_42700_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,434184276,217066829.25,nan,nan,0.21463139356451852,0.496262037394544,0.35544671547953127,0.3534099228814602,0.663335732635027,0.5083728277582436,0.21463139356451852,0.496262037394544,0.35544671547953127,0.3534099228814602,0.663335732635027,0.5083728277582436,0.218746510262728,0.4993235309481915,0.3590350206054598,0.3589696600904684,0.6660650895439664,0.5125173748172174,0.21873272785686287,0.4993131506233035,0.3590229392400832,0.3589511020049549,0.6660558541966046,0.5125034781007798,0.22209654201041498,0.5018120244520224,0.3619542832312187,0.3634680802632076,0.6682754116782657,0.5158717459707366,0.2220716464850016,0.5017932998348756,0.3619324731599386,0.3634347415288422,0.6682588075070631,0.5158467745179527,0.22722101966421174,0.5056120329939876,0.36641652632909966,0.3703017077174627,0.6716365463532487,0.5209691270353557,0.22717931017992685,0.5055807276694805,0.3663800189247037,0.3702463173806576,0.6716089258821469,0.5209276216314023,0.24255639004258617,0.5169364451329569,0.3797464175877715,0.3904151022623175,0.681553201245222,0.5359841517537698,0.2424657043709515,0.5168688042029194,0.37966725428693543,0.3902976211222016,0.6814944084429535,0.5358960147825775,0.254783741357193,0.5259151754784543,0.39034945841782365,0.4060998448730537,0.6893111542894936,0.5477054995812737,0.40593685976998534,0.6892293602498455,0.5475831100099154,0.5774610103563222,0.81602815635161,0.696744583353966,0.28610170481309627,0.08753635577305796,0.06141623568354944,0.28610170481309627,0.37710804510328294,0.09839014664351559,0.09223317189951855,0.47331073758867487,0.21260492604718947,0.07990649733425992,0.027843402727420474,0.027843402727420474,0.025257073372325523,0.10227651334526733,0.0361636809079392,0.0361636809079392,0.032839933278269506,0.02977738024540027,0.10126973446342877,101235,65511,35724,9484,0.35288190843087863,0.6471180915691214,33,78
