area_code,id
1714000,G17003102927
1714000,G17003105810
1714000,G17003103203
1714000,G17003102820
1714000,G17003102314
1714000,G17003103505
1714000,G17003102834
1714000,G17003105612
1714000,G17003103401
1714000,G17003106402
