filename,x_col,y_col,tot_col,angle_1,angle_2,e_assort,he_assort,skew_self_0,skew_other_0,edge_0,skew'_self_0,skew'_other_0,half_edge_0,skew_self_exact_0,skew_other_exact_0,edge_exact_0,skew'_self_exact_0,skew'_other_exact_0,half_edge_exact_0,skew_self_0.5,skew_other_0.5,edge_0.5,skew'_self_0.5,skew'_other_0.5,half_edge_0.5,skew_self_exact_0.5,skew_other_exact_0.5,edge_exact_0.5,skew'_self_exact_0.5,skew'_other_exact_0.5,half_edge_exact_0.5,skew_self_1,skew_other_1,edge_1,skew'_self_1,skew'_other_1,half_edge_1,skew_self_exact_1,skew_other_exact_1,edge_exact_1,skew'_self_exact_1,skew'_other_exact_1,half_edge_exact_1,skew_self_2,skew_other_2,edge_2,skew'_self_2,skew'_other_2,half_edge_2,skew_self_exact_2,skew_other_exact_2,edge_exact_2,skew'_self_exact_2,skew'_other_exact_2,half_edge_exact_2,skew_self_10,skew_other_10,edge_10,skew'_self_10,skew'_other_10,half_edge_10,skew_self_exact_10,skew_other_exact_10,edge_exact_10,skew'_self_exact_10,skew'_other_exact_10,half_edge_exact_10,skew_self_lim,skew_other_lim,edge_lim,skew'_self_lim,skew'_other_lim,half_edge_lim,skew_self_exact_lim,skew_other_exact_lim,edge_exact_lim,skew'_self_exact_lim,skew'_other_exact_lim,half_edge_exact_lim,dissimilarity_1,dissimilarity_2,dissimilarity_10,frey,gini,moran_A,moran_P,moran_L,moran_M,moran_D_1,moran_D_2,total_population,total_white,total_poc,total_black,share_x,share_y,total_nodes,total_edges
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_10180_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,41923661,20930529.75,0.661590564607806,0.768254358398146,0.05778315359684168,0.8972021184877716,0.4774926360423067,0.10925330659759187,0.9458160622368655,0.5275346844172287,0.05778315359684168,0.8972021184877716,0.4774926360423067,0.10925330659759187,0.9458160622368655,0.5275346844172287,0.06118038205768923,0.897172025580398,0.47917620381904363,0.11530628174459272,0.9457993407908574,0.530552811267725,0.0611343001255688,0.897163914308968,0.4791491072172684,0.11522443505658898,0.945794833585326,0.5305096343209575,0.06395616330426414,0.8971472621388844,0.48055171272157426,0.12022330526408036,0.9457855803217105,0.5330044427928954,0.06387267332831012,0.8971324715845048,0.4805025724564075,0.12007578525066426,0.9457773613828985,0.5329265733167814,0.06821998700291972,0.8971089125913158,0.48266444979711776,0.12772647550683444,0.9457642696601207,0.5367453725834775,0.06807946313774371,0.8970837702044503,0.482581616671097,0.12748014635117821,0.9457502976874562,0.5366152220193172,0.08110966438473578,0.8969906366526371,0.48905015051868644,0.15004891188517058,0.9456985388556637,0.5478737253704171,0.08079987801337107,0.8969335059161933,0.48886669196478216,0.1495186660492415,0.9456667860194566,0.547592726034349,0.09152877798054593,0.8968923713068577,0.4942105746437018,0.16770749397901305,0.9456439225267659,0.5566757082528895,0.16696331250377033,0.9455973538453366,0.5562803331745535,0.28615006267085347,0.9720380755827303,0.6290940691267919,0.5149253064945634,0.09226795330648811,0.0515268842983265,0.5149253064945634,0.6843151174710057,0.31661546949707076,0.29169869837813794,-0.35628267902930727,0.4710780619388336,0.04143923987588044,0.11697815978005761,148004,117214,30790,7989,0.05397827085754439,0.7919650820248101,152,400
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_10420_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,242239350,120958189.75,0.5089657175086977,0.6102493416721527,0.27437194742573945,0.912961094016047,0.5936665207208932,0.43059947761715417,0.9545004306380196,0.6925499541275869,0.27437194742573945,0.912961094016047,0.5936665207208932,0.43059947761715417,0.9545004306380196,0.6925499541275869,0.27741165055930456,0.9143502325885984,0.5958809415739514,0.4343339916116188,0.9552590921173366,0.6947965418644777,0.2773736718123717,0.9143454400285125,0.595859555920442,0.43428744138561515,0.9552564766105057,0.6947719589980604,0.27993474200847035,0.9154785803131837,0.597706661160827,0.43742033530427876,0.9558745158752979,0.6966474255897883,0.279865478843444,0.915470008958912,0.5976677439011779,0.4373357723443649,0.9558698436176344,0.6966028079809996,0.28388136658013513,0.9172002296757112,0.6005407981279232,0.442223672637773,0.9568121424968251,0.699517907567299,0.2837636043405816,0.9171860895876344,0.600474846964108,0.4420807746552991,0.956804448528949,0.6994426115921241,0.29636282539369635,0.9223210980683615,0.609341961731029,0.4572220362824629,0.9595910891215343,0.7084065627019986,0.29609518467680856,0.9222918016597561,0.6091934931682823,0.45690345613102823,0.9595752329208559,0.7082393445259421,0.30710299984892864,0.9263708334624177,0.6167369166556731,0.469898699466565,0.9617783008034633,0.7158385001350142,0.4694392783754061,0.96175685533464,0.715598066855023,0.6389366138278437,0.9805056653369837,0.8097211395824138,0.7327252780598729,0.0679336956606699,0.02269982952531985,0.7327252780598729,0.8876591340160666,0.8100363822057334,0.7950883005414093,-0.11729795164220173,0.8317440605228212,0.18393499698504046,0.4916130765720443,657575,581228,76347,64713,0.09841158803178345,0.8838961335208911,641,1684
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_10500_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,185647640,92788591.5,0.48302469135802467,0.4913657770800628,0.470470841324311,0.5574805030395421,0.5139756721819265,0.6398914253894398,0.7158747758980948,0.6778831006437673,0.470470841324311,0.5574805030395421,0.5139756721819265,0.6398914253894398,0.7158747758980948,0.6778831006437673,0.4776267299782724,0.5656780032237977,0.5216523666010351,0.6464781941042655,0.7225981358351367,0.6845381649697011,0.4776015056550998,0.5656568743519896,0.5216291900035447,0.6464550879614237,0.7225808970258691,0.6845179924936464,0.4836030644093007,0.5724607031667343,0.5280318837880175,0.6519305277949775,0.7281081199852839,0.6900193238901307,0.4835573014158694,0.572422693489367,0.5279899974526182,0.6518889441673397,0.7280773749443954,0.6899831595558675,0.4930185877519558,0.5830311387596077,0.5380248632557817,0.6604319488001765,0.7366009732650549,0.6985164610326158,0.49294144141839724,0.5829679073143643,0.5379546743663808,0.6603627278911475,0.7365505069567929,0.6984566174239701,0.5233480517456373,0.6161503896078252,0.5697492206767312,0.6871024007230935,0.762491403732966,0.7247969022280297,0.5231779225211967,0.6160167025076168,0.5695973125144067,0.6869557584648042,0.7623890292120459,0.724672393838425,0.5501388416147033,0.6442773452484182,0.5972080934315607,0.7097929899513398,0.7836601861726441,0.746726588061992,0.7095915681079127,0.7835245644080625,0.7465580662579876,0.8301299343599967,0.8786249206139843,0.8543774274869905,0.6192347702718453,0.10350148554747517,0.050358498099887294,0.6192347702718453,0.7887830940348534,0.6866898663248308,0.6962946543134223,-0.14513896326194356,0.7626167999798725,0.17178420703035316,0.404748226325352,142959,77201,65758,63713,0.4456732349834568,0.540021964339426,122,324
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_10540_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,1246884,601629.0,0.33730117294907935,0.5022998362828409,0.0011527348304354438,0.996036557455553,0.4985946461429942,0.002302815125667477,0.9980143437104683,0.5001585794180679,0.0011527348304354438,0.996036557455553,0.4985946461429942,0.002302815125667477,0.9980143437104683,0.5001585794180679,0.0012803369726999405,0.9959575079197233,0.4986189224462116,0.002557399612122512,0.9979746602499118,0.5002660299310171,0.0012421287473605882,0.9959571891236588,0.4985996589355097,0.0024811755552367684,0.9979745002055298,0.5002278378803833,0.0013811374822452354,0.9958927819449872,0.4986369597136162,0.0027584651448854026,0.9979421649839275,0.5003503150644064,0.0013127511467550057,0.9958921927959496,0.4986024719713523,0.0026220601810005425,0.9979418691957024,0.5002819646883515,0.0015302472024340992,0.9957931171553297,0.4986616821788819,0.0030558182475437473,0.9978921247856258,0.5004739715165848,0.0014172275560403946,0.9957920953019822,0.4986046614290113,0.0028304437292319,0.99789161170248,0.5003610277158559,0.0019429554702426063,0.9954900436685419,0.49871649956939224,0.0038783754297283674,0.9977399254154298,0.5008091504225791,0.0017064477506041995,0.9954875836380535,0.49859701569432885,0.0034070814946557185,0.9977386898325271,0.5005728856635914,0.002240156181782478,0.995243082474049,0.4987416193279158,0.004470298197423586,0.9976158706837602,0.5010430844405919,0.0038222137622537355,0.9976139775899308,0.5007180956760923,0.007615320143052727,0.998805563819218,0.5032104419811354,0.4617636695176119,0.0986845302487633,0.06495406600580272,0.4617636695176119,0.5961241570411255,0.03984784309879426,0.038262555970875814,-0.44222794138597793,0.250961220721424,0.048762939748232086,0.06033139350346598,91227,87081,4146,171,0.0018744450656055774,0.9545529284093525,90,228
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_10580_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,221946680,110777111.5,0.5008132933333113,0.5897204057975972,0.12634263087734401,0.933745832438802,0.530044231658073,0.22434138141238913,0.9657379131994615,0.5950396473059253,0.12634263087734401,0.933745832438802,0.530044231658073,0.22434138141238913,0.9657379131994615,0.5950396473059253,0.131496652879708,0.9342302456910581,0.532863449285383,0.23242959233691643,0.9659969362719567,0.5992132643044366,0.13146175577287364,0.9342262819177091,0.5328440188452913,0.2323750760503175,0.9659948173090281,0.5991849466796728,0.13576431599643285,0.9346303120534175,0.5351973140249252,0.2390712828080421,0.9662107599889722,0.6026410213985072,0.13570083453918078,0.9346231183515606,0.5351619764453707,0.23897285343502,0.966206915947461,0.6025898846912405,0.14242094557421164,0.9352524557582511,0.5388367006662313,0.2493318178836909,0.966543101883635,0.607937459883663,0.14231344189276252,0.9352403176837226,0.5387768797882426,0.24916706163757554,0.9665366199099305,0.607851840773753,0.1633227851707405,0.9371912807505273,0.5502570329606339,0.2807867038326249,0.9675774303376284,0.6241820670851267,0.16308151363525245,0.9371643472826956,0.550122930458974,0.28043006740866405,0.9675630759953613,0.6239965717020126,0.18112808312461962,0.9388254939081928,0.5599767885164062,0.30670354166070396,0.9684476471533833,0.6375755944070436,0.3062017936813686,0.9684270654460512,0.6373144295637099,0.46884301516441285,0.9839603228851183,0.7264016690247656,0.6453863472342051,0.07302076417641877,0.054210482492528994,0.6453863472342051,0.8079435501684656,0.7765929664479178,0.790028976061847,-0.11228564026670479,0.8392593366540864,0.2199622369027499,0.570999483074005,809443,747189,62254,37725,0.046606122975922946,0.9230903226045565,712,1919
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_10740_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,62125781,30977784.0,0.5528825968300619,0.6546803069053708,0.03665406153734777,0.9310522814926127,0.4838531715149802,0.0707160911191341,0.9642952605850247,0.5175056758520794,0.03665406153734777,0.9310522814926127,0.4838531715149802,0.0707160911191341,0.9642952605850247,0.5175056758520794,0.03876094968949179,0.9308613771912339,0.48481116344036285,0.07462920068583304,0.9641928604375836,0.5194110305617083,0.038706598771575555,0.930854399856116,0.48478049931384576,0.07452845455560182,0.9641891174450872,0.5193587860003445,0.04044926951885063,0.9307070250737356,0.4855781472962931,0.07775346805242345,0.9641100518999676,0.5209317599761956,0.04035153292589347,0.9306943771409004,0.48552295503339693,0.07757288118259119,0.9641032658096141,0.5208380734961027,0.04298644446338883,0.9304727338453594,0.48672958915437414,0.08242953624484571,0.9639843314356752,0.5232069338402604,0.042823789055627295,0.9304514285931909,0.4866376088244091,0.08213044141313303,0.9639728975426787,0.5230516694779058,0.050266718278026624,0.9297844561929789,0.49002558723550277,0.09572181504607102,0.963614825696368,0.5296683203712196,0.04991965179926612,0.9297373700482002,0.4898285109237332,0.09509232771044511,0.9635895376011478,0.5293409326557965,0.05575746305121336,0.9292490804675345,0.4925032717593739,0.10562551533392976,0.9633272239189977,0.5344763696264637,0.10475609988914687,0.9632909521884058,0.5340235260387763,0.18964566006860387,0.9813022885015203,0.5854739742850621,0.43433474144234224,0.052904935872528286,0.0344279170941565,0.43433474144234224,0.5919678183859685,0.5992574034617867,0.5921564863038495,-0.2031915378910135,0.7143717306960314,0.10508195151928296,0.3326995320043508,598768,327238,271530,13188,0.022025225128931406,0.5465188520428613,548,1413
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_10780_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,125963216,62945143.25,0.5005731658692185,0.5856723429242514,0.3238010279507223,0.7175499208840743,0.5206754744173983,0.48919893717256674,0.8355505853532686,0.6623747612629177,0.3238010279507223,0.7175499208840743,0.5206754744173983,0.48919893717256674,0.8355505853532686,0.6623747612629177,0.3400810704314534,0.7235845329682923,0.5318328016998728,0.5075529800924069,0.8396275542368232,0.673590267164615,0.34004438288756245,0.723567011971978,0.5318056974297702,0.5075121200908674,0.839615758419658,0.6735639392552627,0.35326279778661335,0.7284952903525559,0.5408790440695846,0.5220904592432561,0.8429242410072948,0.6825073501252754,0.35319772809570377,0.7284640743494497,0.5408309012225767,0.5220193926762552,0.8429033442579653,0.6824613684671103,0.37330355796181447,0.7360038889898625,0.5546537234758384,0.5436577452924569,0.8479288481526672,0.6957932967225621,0.37319760663088564,0.7359527100775074,0.5545751583541965,0.5435453787987862,0.8478948830865886,0.6957201309426874,0.43240290337119663,0.7584501710068973,0.5954265371890469,0.6037448016246343,0.8626348173091593,0.7331898094668967,0.4321923380009144,0.7583463610823881,0.5952693495416512,0.60353951984435,0.8625676691088001,0.733053594476575,0.47860738077366277,0.7763218055978326,0.6274645931857477,0.6473758848995296,0.8740778874090964,0.760726886154313,0.6471235734687034,0.873990308105346,0.7605569407870247,0.7857620204001036,0.9327586213495132,0.8592603208748084,0.6544887148689603,0.11324158664508438,0.055022692513324124,0.6544887148689603,0.8441570210643692,0.5530250086801712,0.5945032462572183,-0.20842738503105082,0.6729039754141732,0.1474049626287203,0.3260636357552921,149082,106671,42411,39188,0.2628620490736642,0.7155189761339397,138,360
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_10900_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,78249511,38962359.75,0.4684917668451359,0.5982604335416185,0.026806431536223942,0.968141545567161,0.4974739885516925,0.05221321314888601,0.9838129251909784,0.5180130691699322,0.026806431536223942,0.968141545567161,0.4974739885516925,0.05221321314888601,0.9838129251909784,0.5180130691699322,0.028728704654434306,0.9681005754655776,0.49841464006000596,0.05585282985582621,0.9837917711462097,0.519822300501018,0.028687525461608833,0.9680982981728453,0.49839291181722706,0.05577500407373116,0.9837905952884712,0.5197827996811012,0.030298028641197274,0.968066928841295,0.4991824787412461,0.058814105819761014,0.9837743977652703,0.5212942517925157,0.03022334944779643,0.9680627767077705,0.4991430630777835,0.05867339245222166,0.9837722537765513,0.5212228231143865,0.032706341538880565,0.9680149426145872,0.5003606420767339,0.06334102972611444,0.9837475535917836,0.523544291658949,0.03258045942919289,0.9680078855393595,0.5002941724842762,0.06310493120740104,0.9837439094143301,0.5234244203108656,0.03996988786476194,0.967855522469032,0.5039127051668969,0.07686739458740874,0.9836652248277673,0.530266309707588,0.03969109306780515,0.9678394951112276,0.5037652940895163,0.07635170356358266,0.9836569471399116,0.5300043253517471,0.045822778812635065,0.9677241134221604,0.5067734461173977,0.08763010280701578,0.9835973517030763,0.5356137272550461,0.08689774690886375,0.9835852171219942,0.535241482015429,0.15990050058710834,0.9917246898513278,0.575812595219218,0.5855552817432261,0.06045153487760451,0.02969388419651942,0.5855552817432261,0.7502562900830809,0.5141390550481709,0.5084419173420176,-0.26625125348308465,0.5865615240317192,0.10931665284651018,0.30892039427622,686688,637155,49533,12428,0.018098466843748544,0.9278668041381238,636,1689
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_11020_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,3561559,1748384.25,0.4492578953241826,0.6142436928461421,0.009560873053043843,0.9903177356153066,0.4999393043341752,0.018940656890020936,0.9951353172353157,0.5070379870626683,0.009560873053043843,0.9903177356153066,0.4999393043341752,0.018940656890020936,0.9951353172353157,0.5070379870626683,0.010712397582294765,0.9901964510227811,0.500454424302538,0.02119771679445049,0.9950740797612312,0.5081358982778409,0.010632067860689846,0.9901954908956614,0.5004137793781757,0.021040432416113315,0.9950735949562793,0.5080570136861964,0.011638962120160955,0.990096419801336,0.5008676909607485,0.02301011043656995,0.9950235676522383,0.5090168390444041,0.011494122074776045,0.9900946497757994,0.5007943859252877,0.022727017041284058,0.9950226738083455,0.5088748454248148,0.013037803594403588,0.9899411033464315,0.5014894534704175,0.025740013942507554,0.9949451284579968,0.5103425712002522,0.012795785267477518,0.9899380435170505,0.501366914392264,0.025268243516827382,0.9949435830347935,0.5101059132758105,0.017095024924375705,0.9894589637075409,0.5032769943159583,0.03361539385299181,0.9947015563101563,0.5141584750815741,0.016572602377333732,0.9894516496289034,0.5030121260031186,0.03260485741712381,0.9946978604013502,0.513651358909237,0.020198189137667015,0.9890547736966895,0.5046264814171783,0.03959659868586856,0.9944972725497304,0.5170469356177995,0.0381823835613,0.9944916245548859,0.516337004058093,0.07355621548946367,0.9972382057777037,0.5353972106335837,0.5964235896211679,0.1069675495067633,0.06881787390137785,0.5964235896211679,0.7753200134981404,0.3102841478406322,0.3159523252032367,-0.3830698956099601,0.3276991552864981,0.06932762609538705,0.18456359887195792,130542,128525,2017,1056,0.00808935055384474,0.9845490340273628,206,545
data/shared/processed/dual_graphs/1990/block_groups_in_cbsa_11100_1990_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,28837976,14377005.0,0.5584915046686055,0.662479371413089,0.1310593261810759,0.9283401935505348,0.5296997598658053,0.23174615715974226,0.9628386076849218,0.5972923824223321,0.1310593261810759,0.9283401935505348,0.5296997598658053,0.23174615715974226,0.9628386076849218,0.5972923824223321,0.14109779563381908,0.9298508120742193,0.5354743038540192,0.2473018459481762,0.9636504607056212,0.6054761533268987,0.14103193284298005,0.929843535383544,0.535437734113262,0.24720067648165944,0.96364655303389,0.6054236147577747,0.1495189563971354,0.931095770927382,0.5403073636622587,0.2601417846396604,0.9643185852768309,0.6122301849582457,0.14939902179921222,0.9310827316934207,0.5402408767463165,0.25996023829105125,0.9643115920537781,0.6121359151724147,0.1628558191775269,0.9330271015388091,0.547941460358168,0.28009632233291437,0.965353357742436,0.6227248400376753,0.1626524521300261,0.9330055421364774,0.5478289971332517,0.27979548287545475,0.9653418180118221,0.6225686504436384,0.20640476329823787,0.9390093386302971,0.5727070509642675,0.34218161197231967,0.9685454524872035,0.6553635322297615,0.20594777862923394,0.9389646267804915,0.5724562027048627,0.34155339439876714,0.9685216675041395,0.6550375309514533,0.24563636100707148,0.9440092118126435,0.5948227864098575,0.3943949754460917,0.971198290704009,0.6827966330750503,0.3935427940148289,0.9711663764939159,0.6823545852543724,0.5648090545982057,0.9853723035001388,0.7750906790491723,0.6684546527432385,0.12134803723564001,0.08699025095703286,0.6684546527432385,0.8362826874236208,0.583340606963833,0.6287523255213836,-0.17153424781875423,0.7258248670285676,0.14002451796810478,0.374613260534527,198422,158370,40052,9562,0.0481902208424469,0.798147382850692,223,579
