filename,x_col,y_col,tot_col,angle_1,angle_2,e_assort,he_assort,skew_self_0,skew_other_0,edge_0,skew'_self_0,skew'_other_0,half_edge_0,skew_self_exact_0,skew_other_exact_0,edge_exact_0,skew'_self_exact_0,skew'_other_exact_0,half_edge_exact_0,skew_self_0.5,skew_other_0.5,edge_0.5,skew'_self_0.5,skew'_other_0.5,half_edge_0.5,skew_self_exact_0.5,skew_other_exact_0.5,edge_exact_0.5,skew'_self_exact_0.5,skew'_other_exact_0.5,half_edge_exact_0.5,skew_self_1,skew_other_1,edge_1,skew'_self_1,skew'_other_1,half_edge_1,skew_self_exact_1,skew_other_exact_1,edge_exact_1,skew'_self_exact_1,skew'_other_exact_1,half_edge_exact_1,skew_self_2,skew_other_2,edge_2,skew'_self_2,skew'_other_2,half_edge_2,skew_self_exact_2,skew_other_exact_2,edge_exact_2,skew'_self_exact_2,skew'_other_exact_2,half_edge_exact_2,skew_self_10,skew_other_10,edge_10,skew'_self_10,skew'_other_10,half_edge_10,skew_self_exact_10,skew_other_exact_10,edge_exact_10,skew'_self_exact_10,skew'_other_exact_10,half_edge_exact_10,skew_self_lim,skew_other_lim,edge_lim,skew'_self_lim,skew'_other_lim,half_edge_lim,skew_self_exact_lim,skew_other_exact_lim,edge_exact_lim,skew'_self_exact_lim,skew'_other_exact_lim,half_edge_exact_lim,dissimilarity_1,dissimilarity_2,dissimilarity_10,frey,gini,moran_A,moran_P,moran_L,moran_M,moran_D_1,moran_D_2,total_population,total_white,total_poc,total_black,share_x,share_y,total_nodes,total_edges
data/processed/dual_graphs/2020/tracts_in_max_county_53071_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,12272055,6125137.25,nan,nan,0.007771817892757222,0.9711629283929032,0.48946737314283023,0.015423765091998764,0.9853705286398584,0.5003971468659286,0.007771817892757222,0.9711629283929032,0.48946737314283023,0.015423765091998764,0.9853705286398584,0.5003971468659286,0.011976068817088341,0.9709096002946828,0.49144283455588555,0.023668679894945182,0.9852401146653466,0.5044543972801458,0.011954507416910154,0.9709087889961443,0.49143164820652724,0.023626570817743442,0.9852396969528595,0.5044331338853014,0.015353934825660779,0.970701215025338,0.4930275749254994,0.03024351272799685,0.9851328122440492,0.507688162486023,0.015315182380511416,0.9706997257339968,0.4930074540572541,0.030168331265574867,0.9851320452916336,0.5076501882786042,0.020445015928485997,0.9703786416341033,0.49541182878129464,0.04007078403902716,0.9849666669441104,0.5125187254915687,0.02038057600743765,0.9703760839147944,0.495378329961116,0.039947008962446365,0.9849653493426757,0.512456179152561,0.03515362690334745,0.9693848414579702,0.5022692341806588,0.06791963239023603,0.9844544560831672,0.5261870442367016,0.035016477657138494,0.9693788475502428,0.5021976626036907,0.06766361389028652,0.9844513652170849,0.5260574895536857,0.04634599986978537,0.9685604004200482,0.5074532001449168,0.0885863755880999,0.9840291415121206,0.5363077585501103,0.08823744057721811,0.9840244913629786,0.5361309659700983,0.16216578714736296,0.991947927706252,0.5770568574268075,0.46717108384816447,0.31897656476451575,0.38967086223958597,0.46717108384816447,0.6090656479689966,0.023463283994542075,-0.005942579885563859,0.22754991727254403,0.6693741182429858,-0.08859419410075714,-0.0995555327463947,62584,42580,20004,981,0.015674932890195576,0.680365588648856,14,33
data/processed/dual_graphs/2020/tracts_in_max_county_01081_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,560591666,280258571.25,nan,nan,0.16079174520719872,0.5975676492008033,0.379179697204001,0.2770380576379749,0.7480968327065731,0.512567445172274,0.16079174520719872,0.5975676492008033,0.379179697204001,0.2770380576379749,0.7480968327065731,0.512567445172274,0.16751822664874774,0.6009797343500333,0.3842489804993905,0.28696464487683965,0.7507649490566717,0.5188647969667557,0.1675049748061539,0.6009712182679932,0.3842380965370735,0.2869452009555086,0.7507583039727003,0.5188517524641044,0.17302580064945938,0.6037711419550302,0.3883984713022448,0.2950076640320471,0.7529392768833847,0.5239734704577159,0.17300185747930868,0.6037557669598738,0.38837881221959125,0.2949728619374507,0.7529273214765997,0.5239500917070252,0.1815061867796372,0.6080650908352268,0.394785638807432,0.3072454275916372,0.7562692509162035,0.5317573392539203,0.18146606163652934,0.6080393547973929,0.3947527082169611,0.3071879379847244,0.7562493454944126,0.5317186417395685,0.20729328888085727,0.6210911154258465,0.4141922021533519,0.34340170825104976,0.7662630551925409,0.5548323817217953,0.20720604512104854,0.6210353563247993,0.41412070072292395,0.34328198729367965,0.766220618078074,0.5547513026858768,0.22830478527093948,0.63167045458941,0.4299876199301747,0.3717396333688955,0.7742622939732792,0.5730009636710873,0.3715761510278794,0.7742032574084872,0.5728897042181833,0.5418235812126286,0.8727334415328908,0.7072785113727598,0.3413879830159007,0.09844953605632793,0.06429625932008078,0.3413879830159007,0.46877039478820454,0.22671444367011673,0.2722265816878581,0.37072396508897115,0.40576595824403994,0.05469146263115028,0.16197982758801563,174241,109795,64446,39252,0.2252741891977204,0.6301329767391142,48,119
data/processed/dual_graphs/2020/tracts_in_max_county_37001_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,506532483,253232231.0,nan,nan,0.17368678301665538,0.6324200015896679,0.4030533923031617,0.29596786047166496,0.7748251074770103,0.5353964839743376,0.17368678301665538,0.6324200015896679,0.4030533923031617,0.29596786047166496,0.7748251074770103,0.5353964839743376,0.17848997419945642,0.6354353892710737,0.40696268173526506,0.30291301259597725,0.777084063900919,0.5399985382484481,0.17847775419193215,0.635428038911459,0.4069528965516956,0.3028954149657448,0.7770785675588636,0.5399869912623042,0.18243102319735968,0.6378987249417748,0.41016487406956725,0.30856941270714633,0.778923281675369,0.5437463471912576,0.18240888304964145,0.6378854599342261,0.41014717149193375,0.30853774132544864,0.7789133923441046,0.5437255668347767,0.18851389189456189,0.6416818119251356,0.41509785190984877,0.3172262321546104,0.781737127455485,0.5494816798050477,0.1884766287260681,0.641659621082255,0.41506812490416156,0.31717347092991943,0.7817206598030894,0.5494470653665045,0.20711990126877158,0.6531123529618176,0.43011612711529457,0.343163758713734,0.7901608765933682,0.5666623176535511,0.20703779966479913,0.6530643529951021,0.43005107632995065,0.34305106223234205,0.7901257465407786,0.5665884043865603,0.22240294384485285,0.6623455785016773,0.44237426117326506,0.3638782857399273,0.7968807293350755,0.5803795075375013,0.3637212283521102,0.7968318203026918,0.5802765243274011,0.5334246043696521,0.8869297741715846,0.7101771892706183,0.39514396726907985,0.11388774165034606,0.08090335890325519,0.39514396726907985,0.5317753909386943,0.44285225016379987,0.4472707356702995,0.29785686423212365,0.5345900708421389,0.12737106480918944,0.3047766138079356,171415,102487,68928,33555,0.1957529971122714,0.5978881661464865,37,92
data/processed/dual_graphs/2020/tracts_in_max_county_42001_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,29548328,14751309.5,nan,nan,0.011245989253345178,0.9670403744812813,0.48914318186731326,0.022241846935083853,0.9832440523609434,0.5027429496480136,0.011245989253345178,0.9670403744812813,0.48914318186731326,0.022241846935083853,0.9832440523609434,0.5027429496480136,0.011553367410262647,0.9673325137986878,0.48944294060447524,0.022842823290364012,0.9833950356779113,0.5031189294841376,0.011540016000982735,0.9673316233019332,0.489435819651458,0.022816726611775532,0.983394575519893,0.5031056510658343,0.01180650370784993,0.9675693732786584,0.4896879384932542,0.023337473448893645,0.9835174163809529,0.5034274449149233,0.011782162926242805,0.9675677724448812,0.489674967685562,0.023289920217938662,0.9835165893600611,0.5034032547889999,0.012198867369656516,0.9679300280620966,0.49006444771587654,0.024103696937257037,0.983703703139545,0.503903700038401,0.012157503603616794,0.9679273656802724,0.4900424346419446,0.024022948128788343,0.9837023282062848,0.5038626381675365,0.013411646229681667,0.9689974416683872,0.49120454394903446,0.026468308864573725,0.9842546477331411,0.5053614782988574,0.013317747006330533,0.9689917793099464,0.49115476315813844,0.026285431288804485,0.9842517266877971,0.5052685789883008,0.014422316578381885,0.9698359931868221,0.492129154882602,0.028434541201790505,0.9846870465777314,0.5065607938897609,0.02816710323484029,0.9846829899361462,0.5064250465854933,0.054790905381470335,0.9922823896100673,0.5235366474957688,0.3119798449659796,0.1284117556989542,0.11427940141305783,0.3119798449659796,0.4358534711395064,0.4634802546079481,0.5072864294375303,0.23538870777429008,0.6970064973087791,0.2636329270782259,0.6863921614086884,103852,89945,13907,1473,0.014183645957709047,0.866088279474637,27,58
data/processed/dual_graphs/2020/tracts_in_max_county_22079_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,362270979,181106343.5,nan,nan,0.30641297102145487,0.5872291993395231,0.446821085180489,0.46909052163172793,0.7399425358150928,0.6045165287234104,0.30641297102145487,0.5872291993395231,0.446821085180489,0.46909052163172793,0.7399425358150928,0.6045165287234104,0.31513216147493844,0.5958963329544119,0.45551424721467515,0.47924029341889635,0.7467857662800134,0.6130130298494548,0.3151180412210352,0.5958870135859854,0.45550252740351027,0.4792239652167809,0.7467784479892684,0.6130012066030246,0.3223381183483698,0.6029484070475236,0.4626432626979467,0.4875275300253424,0.7522992061336478,0.619913368079495,0.32231259935811485,0.602931799559703,0.4626221994589089,0.4874983411858494,0.7522862790860069,0.6198923101359282,0.33355304889314474,0.6137294744684941,0.47364126168081944,0.500247139279529,0.7606348947312065,0.6304410170053678,0.3335102773260819,0.6137022361207887,0.47360625672343526,0.5001990355782298,0.760613974974813,0.6304065052765213,0.36857277641475666,0.6459467855361831,0.5072597809754699,0.538623568679051,0.7848938874725038,0.6617587280757774,0.3684799551670656,0.645891461637778,0.5071857084024218,0.5385244464499024,0.784853043705653,0.6616887450777778,0.39817302338453175,0.6715855166692575,0.5348792700268946,0.5695618735665228,0.8035311504821305,0.6865465120243266,0.5694282389754584,0.8034783743524295,0.686453306663944,0.7256505583806596,0.8910318923462917,0.8083412253634756,0.5783822853614791,0.15563052647328632,0.08080983267744192,0.5783822853614791,0.7323030695096946,0.5665602010481684,0.5899004351511736,0.19786645538710776,0.6783080505060937,0.14291350361933308,0.28786910360712176,130023,76323,53700,40261,0.30964521661552186,0.5869961468355599,39,97
data/processed/dual_graphs/2020/tracts_in_max_county_55105_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,124087295,62009183.5,nan,nan,0.060939380596452916,0.9168982028403129,0.4889187917183829,0.1148781574347692,0.9566477776250438,0.5357629675299065,0.060939380596452916,0.9168982028403129,0.4889187917183829,0.1148781574347692,0.9566477776250438,0.5357629675299065,0.0633433102219376,0.9172489581297115,0.49029613417582457,0.1191399045125262,0.9568386559714119,0.537989280241969,0.06332776595481393,0.917247004304871,0.4902873851298425,0.11911240914121872,0.9568375929083105,0.5379750010247646,0.06533653928357376,0.9175389038753593,0.4914377215794665,0.12265896620332166,0.9569963895084547,0.5398276778558881,0.06530816653288886,0.9175353473907558,0.49142175696182233,0.12260896627768904,0.9569944550323642,0.5398017106550267,0.06845046327863746,0.9179902751403,0.4932203692094687,0.12813034507672164,0.9572418453197313,0.5426860951982265,0.06840215830258685,0.9179842461255516,0.49319320221406926,0.12804571344419613,0.9572385675012058,0.542642140472701,0.07826733690560464,0.9194006412716528,0.4988339890886287,0.1451724154609284,0.9580080588725093,0.5515902371667188,0.07815706493629171,0.9193870623331178,0.4987720636347048,0.14498270702499177,0.9580006871730745,0.5514916970990331,0.0866770127459582,0.9205938279528173,0.5036354203493878,0.15952672547463084,0.9586554060043905,0.5590910657395106,0.1592517937166406,0.9586446929996023,0.5589482433581214,0.2747492729013918,0.9788857534252099,0.6268175131633008,0.5218962078839962,0.15721595719659734,0.12182958652393745,0.5218962078839962,0.6649997415298846,0.5928777857352596,0.6079197422317922,0.18918159474972057,0.6601783903248237,0.3181980262841927,0.5271069578639347,163687,129796,33891,8060,0.04924031841258011,0.7929524030619414,41,98
data/processed/dual_graphs/2020/tracts_in_max_county_06077_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,379403843,189633814.5,nan,nan,0.16705072597984952,0.7297091956149763,0.4483799607974129,0.28627843205289066,0.8437362736636633,0.565007352858277,0.16705072597984952,0.7297091956149763,0.4483799607974129,0.28627843205289066,0.8437362736636633,0.565007352858277,0.17049457666807702,0.7331146322038968,0.4518046044359869,0.2913205751937884,0.8460082427111464,0.5686644089524674,0.1704665318250822,0.7331036351077723,0.45178508346642726,0.2912796345561074,0.8460009202648572,0.5686402774104823,0.17336472380366727,0.7359088473714098,0.45463678558753856,0.2955001463512132,0.8478657718528892,0.5716829591020512,0.17331348251195833,0.735889035920153,0.45460125921605565,0.2954257069319783,0.8478526227110778,0.571639164821528,0.1778754538851242,0.7402216768247969,0.4590485653549605,0.30202760962276076,0.850721131316331,0.5763743704695459,0.1777880812280762,0.7401886302882705,0.45898835575817337,0.30190164777809114,0.8506993062765326,0.5763004770273119,0.19231388885789066,0.7534140048324279,0.4728639468451593,0.32258936284321377,0.8593680702401267,0.5909787165416702,0.1921135280175557,0.7533432604409372,0.4727283942292465,0.3223074371734276,0.8593220476993007,0.5908147424363641,0.20495264527434376,0.7642507221231741,0.48460168369875894,0.3401837343204141,0.8663742772381494,0.6032790057792817,0.3397759905647129,0.866310938463451,0.603043464514082,0.507213135565294,0.9283672089246734,0.7177901722449838,0.47817561567327693,0.06423182805152408,0.018521923737068832,0.47817561567327693,0.6440320560545751,0.6593690870385892,0.7000013942664529,0.1678057933432465,0.7812667956691782,0.2560022730231419,0.5501336871323255,779233,215530,563703,56898,0.073017954835075,0.2765924954410298,174,454
data/processed/dual_graphs/2020/tracts_in_max_county_04003_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,57802866,28883276.25,nan,nan,0.044364379607868674,0.8860265538772291,0.46519546674254886,0.08495958015061052,0.9395695432344428,0.5122645616925267,0.044364379607868674,0.8860265538772291,0.46519546674254886,0.08495958015061052,0.9395695432344428,0.5122645616925267,0.04547519409702331,0.8866748215651628,0.466075007831093,0.08699430527627244,0.9399339106349953,0.5134641079556339,0.04545631322805317,0.886670665639925,0.4660634894339891,0.08695975652525893,0.9399315755399018,0.5134456660325804,0.04638920679609334,0.8872038473585916,0.4667965270773425,0.08866530062581783,0.94023107106353,0.5144481858446739,0.04635482255737467,0.8871963349541168,0.4667755787557457,0.08860249230577402,0.9402268524177555,0.5144146723617647,0.04780454384324015,0.8880153272831783,0.46790993556320926,0.09124706344161854,0.9406865658882305,0.5159668146649246,0.047746210546853705,0.8880027274799335,0.4678744690133936,0.09114079357430149,0.9406794964382503,0.515910145006276,0.05216862491594981,0.8904600468969239,0.4713143359064369,0.09916400029532754,0.9420564569545496,0.5206102286249386,0.05203688815452699,0.8904325680487315,0.47123472810162925,0.09892597634253984,0.942041078955616,0.5204835276490779,0.05579317493410611,0.8924270000153298,0.47411008747471794,0.10568959197446652,0.943156063624225,0.5244228277993458,0.10534469294213673,0.943134304446681,0.5242394986944089,0.1906096688477092,0.970735066833421,0.5806723678405651,0.41488354150437246,0.12421653198716753,0.08853966444215987,0.41488354150437246,0.5540371590694454,0.3703600043488575,0.3496539434436498,0.31056814463968535,0.5263051010647005,0.09730634500423455,0.17005674756433525,125447,68256,57191,4371,0.0348434000015943,0.5441022902102083,38,93
data/processed/dual_graphs/2020/tracts_in_max_county_21067_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,669620730,334744654.0,nan,nan,0.13211907567339173,0.7290354114680374,0.4305772435707146,0.2334013771383659,0.8432856917014209,0.5383435344198934,0.13211907567339173,0.7290354114680374,0.4305772435707146,0.2334013771383659,0.8432856917014209,0.5383435344198934,0.13736711557914935,0.731328727932142,0.4343479217556457,0.2415528173754202,0.8448178744259892,0.5431853459007047,0.1373526428294125,0.7313223633117796,0.43433750307059604,0.24153044123187314,0.8448136277901029,0.543172034510988,0.14164246335610495,0.7331887658601665,0.4374156146081357,0.24813804304320689,0.8460576023827286,0.5470978227129678,0.14161633009915764,0.7331773186744396,0.4373968243867986,0.24809794037696925,0.8460499808931088,0.547073960635039,0.14818764069732066,0.7360221154032283,0.44210487805027443,0.2581244309637803,0.8479409436927263,0.5530326873282533,0.14814388204190432,0.7360030630675966,0.44207347255475044,0.2580580436982156,0.8479283000423347,0.5529931718702752,0.1678126610237074,0.7444160473500894,0.4561143541868984,0.28739654334044024,0.8534845210589735,0.5704405321997069,0.16771769211130497,0.7443754353973662,0.45604656375433555,0.28725725960023973,0.8534578282774299,0.5703575439388349,0.1835013343726936,0.7510188591017584,0.46726009673722596,0.31009907474241616,0.8578078473546741,0.5839534610485451,0.3099075158311205,0.8577709580681762,0.5838392369496483,0.4731746510126525,0.9234410241401758,0.6983078375764141,0.41390118748391697,0.08886405628935265,0.0645188661320824,0.41390118748391697,0.5540047780761097,0.4158090059778332,0.430370389004516,0.2811418002430291,0.5264933909046218,0.09078368128455754,0.23165213742510532,322570,215343,107227,47501,0.1472579595126639,0.6675853303159004,82,205
data/processed/dual_graphs/2020/tracts_in_max_county_06097_2020_march_2020_vintage_connected.json,BLACK,WHITE,TOTPOP,115702118,57777829.75,nan,nan,0.017166159598851264,0.9528513475167857,0.4850087535578185,0.03375291133480341,0.9758565071820916,0.5048047092584476,0.017166159598851264,0.9528513475167857,0.4850087535578185,0.03375291133480341,0.9758565071820916,0.5048047092584476,0.01745876292015833,0.9531330446076055,0.48529590376388193,0.03431836956232171,0.9760042176738604,0.505161293618091,0.017442662705179295,0.9531315752236851,0.48528711896443216,0.034287264225391724,0.97600344729927,0.5051453557623309,0.017706242499667547,0.953368814512724,0.4855375285061958,0.03479637199861891,0.9761278130679545,0.5054620925332867,0.017676532033393665,0.9533661288177393,0.4855213304255665,0.03473899903749306,0.9761264053398502,0.5054327021886716,0.018102004355307195,0.9537412018883784,0.4859216031218428,0.03556029607616759,0.9763229653615789,0.5059416307188732,0.018050542259802863,0.9537366201650572,0.48589358121243004,0.03546099434264911,0.9763205647284052,0.5058907795355272,0.019427877163018203,0.9549486164190757,0.48718824679104694,0.03811525581796791,0.9769552083351193,0.5075352320765436,0.019303664050657303,0.9549380983456931,0.4871208811981752,0.03787617906511901,0.9769497040891273,0.5074129415771231,0.02066830822978599,0.9560252617274055,0.48834678497859574,0.040499559089147055,0.9775183178187794,0.5090089384539632,0.04013067784735733,0.9775101949586583,0.5088204364030078,0.07716468459599965,0.9886272115821826,0.5328959480890911,0.3392226470189582,0.058260139291154374,0.026888363094827332,0.3392226470189582,0.4681901733956434,0.5892894112406983,0.6177332075175921,0.20275891126667211,0.6798526663065061,0.17603555552023673,0.37306204254018555,488863,285792,203071,7125,0.014574635429557975,0.5846055029732257,121,323
