filename,x_col,y_col,tot_col,angle_1,angle_2,e_assort,he_assort,skew_self_0,skew_other_0,edge_0,skew'_self_0,skew'_other_0,half_edge_0,skew_self_exact_0,skew_other_exact_0,edge_exact_0,skew'_self_exact_0,skew'_other_exact_0,half_edge_exact_0,skew_self_0.5,skew_other_0.5,edge_0.5,skew'_self_0.5,skew'_other_0.5,half_edge_0.5,skew_self_exact_0.5,skew_other_exact_0.5,edge_exact_0.5,skew'_self_exact_0.5,skew'_other_exact_0.5,half_edge_exact_0.5,skew_self_1,skew_other_1,edge_1,skew'_self_1,skew'_other_1,half_edge_1,skew_self_exact_1,skew_other_exact_1,edge_exact_1,skew'_self_exact_1,skew'_other_exact_1,half_edge_exact_1,skew_self_2,skew_other_2,edge_2,skew'_self_2,skew'_other_2,half_edge_2,skew_self_exact_2,skew_other_exact_2,edge_exact_2,skew'_self_exact_2,skew'_other_exact_2,half_edge_exact_2,skew_self_10,skew_other_10,edge_10,skew'_self_10,skew'_other_10,half_edge_10,skew_self_exact_10,skew_other_exact_10,edge_exact_10,skew'_self_exact_10,skew'_other_exact_10,half_edge_exact_10,skew_self_lim,skew_other_lim,edge_lim,skew'_self_lim,skew'_other_lim,half_edge_lim,skew_self_exact_lim,skew_other_exact_lim,edge_exact_lim,skew'_self_exact_lim,skew'_other_exact_lim,half_edge_exact_lim,dissimilarity_1,dissimilarity_2,dissimilarity_10,frey,gini,moran_A,moran_P,moran_L,moran_M,moran_D_1,moran_D_2,total_population,total_white,total_poc,total_black,total_x,total_y,total_nodes,total_edges
study_areas/2020/block_groups_in_cbsa_13740_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,237253396,118580656.25,nan,nan,0.09520915756559108,0.736007499874502,0.41560832872004655,0.17386479451508619,0.8479312444533896,0.5108980194842379,0.09520915756559108,0.736007499874502,0.41560832872004655,0.17386479451508619,0.8479312444533896,0.5108980194842379,0.09586946048364511,0.7361949972218166,0.41603222885273083,0.174965110244672,0.8480556601071235,0.5115103851758978,0.09586946048364511,0.7361949972218166,0.41603222885273083,0.174965110244672,0.8480556601071235,0.5115103851758978,0.096422723450786,0.7363521055209273,0.41638741448585664,0.17588603626767868,0.8481598901278292,0.512022963197754,0.096422723450786,0.7363521055209273,0.41638741448585664,0.17588603626767868,0.8481598901278292,0.512022963197754,0.09729771830591198,0.7366005854998859,0.41694915190289894,0.1773406007917838,0.8483247001645495,0.5128326504781666,0.09729771830591198,0.7366005854998859,0.41694915190289894,0.1773406007917838,0.8483247001645495,0.5128326504781666,0.10014442648357906,0.7374090793843918,0.4187767529339854,0.18205687193939318,0.8488606260140814,0.5154587489767373,0.10014442648357906,0.7374090793843918,0.4187767529339854,0.18205687193939318,0.8488606260140814,0.5154587489767373,0.1026953446238721,0.7381336817851963,0.4204145132045342,0.18626240715453704,0.8493405191102177,0.5178014631323774,0.1026953446238721,0.7381336817851963,0.4204145132045342,0.18626240715453704,0.8493405191102177,0.5178014631323774,0.2138555057556222,0.03363188571947399,0.01321189954176096,0.2138555057556222,0.2913547496305827,0.6589103360348301,0.6519773194043179,0.18074018512445947,0.7234822861673585,-0.007523160735143724,0.3974833208347276,184167,154227,29940,1213,0.16256984150254933,0.8374301584974507,134,359
study_areas/2020/block_groups_in_cbsa_49700_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,410877106,205393251.0,nan,nan,0.3915515207627183,0.31351242333560864,0.3525319720491635,0.5627553344889543,0.4773649914013866,0.5200601629451704,0.3915515207627183,0.31351242333560864,0.3525319720491635,0.5627553344889543,0.4773649914013866,0.5200601629451704,0.3947974159886502,0.3146994278067951,0.35474842189772265,0.5661000106009126,0.4787397349549049,0.5224198727779088,0.3947974159886502,0.3146994278067951,0.35474842189772265,0.5661000106009126,0.4787397349549049,0.5224198727779088,0.3974745633028368,0.31568493992001057,0.3565797516114237,0.5688469382418418,0.4798792330011822,0.524363085621512,0.3974745633028368,0.31568493992001057,0.3565797516114237,0.5688469382418418,0.4798792330011822,0.524363085621512,0.40163140231917194,0.3172269250114628,0.3594291636653174,0.573091330080966,0.4816587316702507,0.5273750308756083,0.40163140231917194,0.3172269250114628,0.3594291636653174,0.573091330080966,0.4816587316702507,0.5273750308756083,0.4145359010707751,0.32210713144914055,0.3683215162599578,0.5861087028713514,0.4872632841728704,0.5366859935221109,0.4145359010707751,0.32210713144914055,0.3683215162599578,0.5861087028713514,0.4872632841728704,0.5366859935221109,0.4253548545542505,0.32631085859826425,0.37583285657625737,0.5968406438511359,0.49205788595161143,0.5444492649013737,0.4253548545542505,0.32631085859826425,0.37583285657625737,0.5968406438511359,0.49205788595161143,0.5444492649013737,0.2429944622574819,0.04092096576624521,0.01632815167875447,0.2429944622574819,0.34443008506338674,0.48338216941216267,0.5512613907861307,0.2352653355841428,0.6683361721999201,-0.008064191140237506,0.2764714412780357,181208,83116,98092,4605,0.5413226789104234,0.4586773210895766,125,326
study_areas/2020/block_groups_in_cbsa_48300_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,231892142,115915568.0,nan,nan,0.23940819824766366,0.49339751304384843,0.36640285564575603,0.3863266332853869,0.6607718423719667,0.5235492378286768,0.23940819824766366,0.49339751304384843,0.36640285564575603,0.3863266332853869,0.6607718423719667,0.5235492378286768,0.24258946387591498,0.49452716262628904,0.368558313251102,0.390457944362773,0.6617841080349064,0.5261210261988397,0.24258946387591498,0.49452716262628904,0.368558313251102,0.390457944362773,0.6617841080349064,0.5261210261988397,0.2452405515170886,0.495471938921482,0.3703562452192853,0.3938846212778883,0.6626295365713261,0.5282570789246072,0.2452405515170886,0.495471938921482,0.3703562452192853,0.3938846212778883,0.6626295365713261,0.5282570789246072,0.24940660690525876,0.49696287410451745,0.3731847405048881,0.3992400961013503,0.663961521960657,0.5316008090310037,0.24940660690525876,0.49696287410451745,0.3731847405048881,0.3992400961013503,0.663961521960657,0.5316008090310037,0.2627384812681716,0.5017861532301539,0.3822623172491627,0.41614076891725466,0.6682524701015184,0.5421966195093866,0.2627384812681716,0.5017861532301539,0.3822623172491627,0.41614076891725466,0.6682524701015184,0.5421966195093866,0.27440449277530143,0.5060730832214543,0.39023878799837786,0.43063955648449437,0.6720431947950043,0.5513413756397494,0.27440449277530143,0.5060730832214543,0.39023878799837786,0.43063955648449437,0.6720431947950043,0.5513413756397494,0.2648853597863882,0.05158793954976089,0.028829423741183746,0.2648853597863882,0.38063402261391555,0.43597020146730026,0.5267153601571607,0.23624193147861272,0.6372598813401193,-0.010749079073444823,0.3659129045546622,122012,77538,44474,370,0.3645051306428876,0.6354948693571124,94,252
study_areas/2020/block_groups_in_cbsa_45500_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,226563484,113244862.25,nan,nan,0.28360495637773064,0.5223317908634453,0.40296837362058796,0.4418882226476435,0.6862259515281961,0.5640570870879198,0.28360495637773064,0.5223317908634453,0.40296837362058796,0.4418882226476435,0.6862259515281961,0.5640570870879198,0.28759302599245495,0.5237755945290067,0.4056843102607308,0.4467141716161178,0.6874707751057054,0.5670924733609116,0.28759302599245495,0.5237755945290067,0.4056843102607308,0.4467141716161178,0.6874707751057054,0.5670924733609116,0.29090309513535456,0.524979563831625,0.4079413294834898,0.4506970294386855,0.6885070151531404,0.569602022295913,0.29090309513535456,0.524979563831625,0.4079413294834898,0.4506970294386855,0.6885070151531404,0.569602022295913,0.2960803306792117,0.5268729858855467,0.41147665828237917,0.4568857711528584,0.690133351963096,0.5735095615579772,0.2960803306792117,0.5268729858855467,0.41147665828237917,0.4568857711528584,0.690133351963096,0.5735095615579772,0.3124506177909694,0.5329440402408435,0.42269732901590645,0.47613314140057433,0.6953209331204442,0.5857270372605092,0.3124506177909694,0.5329440402408435,0.42269732901590645,0.47613314140057433,0.6953209331204442,0.5857270372605092,0.32653337108072983,0.5382713929710092,0.43240238202586956,0.4923108279058254,0.6998393071997454,0.5960750675527854,0.32653337108072983,0.5382713929710092,0.43240238202586956,0.4923108279058254,0.6998393071997454,0.5960750675527854,0.38918847417680147,0.06027239976451662,0.028739492305613266,0.38918847417680147,0.528080188633155,0.6833912818185094,0.6891294122235946,0.13642256319697407,0.8001045990926565,-0.0075309022567016945,0.3698467130764508,147519,92041,55478,36170,0.3760735905205431,0.6239264094794569,133,355
study_areas/2020/block_groups_in_cbsa_20220_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,80565603,40257985.0,nan,nan,0.08452797425379553,0.8026907876807404,0.443609380967268,0.15587974908983718,0.8905473896756811,0.5232135693827592,0.08452797425379553,0.8026907876807404,0.443609380967268,0.15587974908983718,0.8905473896756811,0.5232135693827592,0.08562565923673564,0.8036589794458125,0.4446423193412741,0.15774435415783367,0.8911429362248319,0.5244436451913328,0.08562565923673564,0.8036589794458125,0.4446423193412741,0.15774435415783367,0.8911429362248319,0.5244436451913328,0.08655234674895937,0.8044707676162344,0.4455115571825969,0.15931555807307407,0.891641784454028,0.5254786712635511,0.08655234674895937,0.8044707676162344,0.4455115571825969,0.15931555807307407,0.891641784454028,0.5254786712635511,0.08803101519428293,0.8057556445657347,0.4468933298800088,0.1618171062496114,0.8924304315377183,0.5271237688936649,0.08803101519428293,0.8057556445657347,0.4468933298800088,0.1618171062496114,0.8924304315377183,0.5271237688936649,0.09295576326476139,0.8099445313533559,0.45145014730905864,0.17009977235875276,0.8949937606626357,0.5325467665106942,0.09295576326476139,0.8099445313533559,0.45145014730905864,0.17009977235875276,0.8949937606626357,0.5325467665106942,0.09752303949370157,0.8137094725095159,0.4556162560016087,0.17771479228115325,0.8972875588322723,0.5375011755567127,0.09752303949370157,0.8137094725095159,0.4556162560016087,0.17771479228115325,0.8972875588322723,0.5375011755567127,0.33978864907129397,0.06798343460692433,0.032948044773172834,0.33978864907129397,0.45376162175448154,0.6745428421495655,0.6663261596539628,0.1777286366640818,0.7237694743443539,-0.012070995667750502,0.4289579772972325,99266,87349,11917,4035,0.12005117562911773,0.8799488243708823,83,224
study_areas/2020/block_groups_in_cbsa_39540_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,245303983,122602559.75,nan,nan,0.2719328564894961,0.6148308987625931,0.44338187762604464,0.4275899550861894,0.7614802258660316,0.5945350904761105,0.2719328564894961,0.6148308987625931,0.44338187762604464,0.4275899550861894,0.7614802258660316,0.5945350904761105,0.27343311516361957,0.6178945378644015,0.44566382651401054,0.42944244484876143,0.7638254823210093,0.5966339635848854,0.27343311516361957,0.6178945378644015,0.44566382651401054,0.42944244484876143,0.7638254823210093,0.5966339635848854,0.27468140166060667,0.6204161866223459,0.4475487941414763,0.43098048077388146,0.7657491843691883,0.5983648325715348,0.27468140166060667,0.6204161866223459,0.4475487941414763,0.43098048077388146,0.7657491843691883,0.5983648325715348,0.27663946090890124,0.6243223379355964,0.45048089942224884,0.43338698102273643,0.7687172962591499,0.6010521386409431,0.27663946090890124,0.6243223379355964,0.45048089942224884,0.43338698102273643,0.7687172962591499,0.6010521386409431,0.28287638007147464,0.6363774501903542,0.4596269151309144,0.44100333354912086,0.7777880954254491,0.609395714487285,0.28287638007147464,0.6363774501903542,0.4596269151309144,0.44100333354912086,0.7777880954254491,0.609395714487285,0.28829787258389994,0.646402137024893,0.4673500048043965,0.44756399699033833,0.7852299538349294,0.6163969754126339,0.28829787258389994,0.646402137024893,0.4673500048043965,0.44756399699033833,0.7852299538349294,0.6163969754126339,0.4401152578043849,0.05877023106407796,0.01836137282577562,0.4401152578043849,0.5790498988250334,0.7909915168930725,0.7807893986904739,0.11383503789946747,0.8085868184321532,0.020952219109647688,0.590188824084871,197727,135333,62394,22531,0.3155562973190308,0.6844437026809692,169,421
study_areas/2020/block_groups_in_cbsa_44100_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,227741132,113818406.0,nan,nan,0.18419195540818956,0.6850027970409894,0.4345973762245895,0.3110846253717351,0.8130583501035292,0.5620714877376322,0.18419195540818956,0.6850027970409894,0.4345973762245895,0.3110846253717351,0.8130583501035292,0.5620714877376322,0.18597993605867952,0.6876135034003455,0.4367967197295125,0.313630830343959,0.814894526519116,0.5642626784315374,0.18597993605867952,0.6876135034003455,0.4367967197295125,0.313630830343959,0.814894526519116,0.5642626784315374,0.18747783772886736,0.6897762202952323,0.43862702901204986,0.3157580407351965,0.8164113235949276,0.566084682165062,0.18747783772886736,0.6897762202952323,0.43862702901204986,0.3157580407351965,0.8164113235949276,0.566084682165062,0.18984635908564274,0.6931513722269745,0.44149886565630864,0.31911071145611325,0.8187707060300035,0.5689407087430584,0.18984635908564274,0.6931513722269745,0.44149886565630864,0.31911071145611325,0.8187707060300035,0.5689407087430584,0.19754841390258904,0.7037635003750542,0.4506559571388216,0.32992138206557386,0.8261281571299454,0.5780247695977596,0.19754841390258904,0.7037635003750542,0.4506559571388216,0.32992138206557386,0.8261281571299454,0.5780247695977596,0.20444538432964848,0.7128204298965107,0.4586329071130796,0.339484690612909,0.8323352728103315,0.5859099817116202,0.20444538432964848,0.7128204298965107,0.4586329071130796,0.339484690612909,0.8323352728103315,0.5859099817116202,0.4001142614420683,0.05390092449856768,0.02035649733956528,0.4001142614420683,0.5410006579141554,0.7766279321961302,0.7779981799409846,0.11713311134066573,0.8179863085486698,-0.00522636631292015,0.4183043126734437,208640,161969,46671,25766,0.22369152607361964,0.7763084739263804,192,507
study_areas/2020/block_groups_in_cbsa_39150_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,386268363,193075129.25,nan,nan,0.13687321891510923,0.6385508267570175,0.3877120228360633,0.24078888769272627,0.7794092393469695,0.5100990635198479,0.13687321891510923,0.6385508267570175,0.3877120228360633,0.24078888769272627,0.7794092393469695,0.5100990635198479,0.13900751797705513,0.6391012131568223,0.38905436556693873,0.24408533882891437,0.7798190960104864,0.5119522174197004,0.13900751797705513,0.6391012131568223,0.38905436556693873,0.24408533882891437,0.7798190960104864,0.5119522174197004,0.1407909675378332,0.6395619282410565,0.39017644788944483,0.24683043878179026,0.7801619654918274,0.5134962021368088,0.1407909675378332,0.6395619282410565,0.39017644788944483,0.24683043878179026,0.7801619654918274,0.5134962021368088,0.14360251255535988,0.6402897215231281,0.391946117039244,0.2511406034505513,0.7807032051978874,0.5159219043242194,0.14360251255535988,0.6402897215231281,0.391946117039244,0.2511406034505513,0.7807032051978874,0.5159219043242194,0.15267392713480682,0.6426504652444411,0.39766219618962395,0.2649039308355092,0.7824555239739441,0.5236797274047267,0.15267392713480682,0.6426504652444411,0.39766219618962395,0.2649039308355092,0.7824555239739441,0.5236797274047267,0.16070579437150032,0.6447567857317051,0.40273129005160274,0.27691047145761755,0.7840147447026599,0.5304626080801387,0.16070579437150032,0.6447567857317051,0.40273129005160274,0.27691047145761755,0.7840147447026599,0.5304626080801387,0.22761766321534102,0.034603510649709616,0.017800168355679345,0.22761766321534102,0.31004061693264384,0.32888522739230974,0.3475665899379552,0.32498163547995923,0.49345159758924767,-0.005749236755378742,0.30052875916819183,236209,183296,52913,1415,0.2240092460490498,0.7759907539509502,175,487
study_areas/2020/block_groups_in_cbsa_28660_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,1146490412,573126364.5,nan,nan,0.43508225208066825,0.35364473055932905,0.39436349131999865,0.6063516588681379,0.5225074535076899,0.5644295561879139,0.43508225208066825,0.35364473055932905,0.39436349131999865,0.6063516588681379,0.5225074535076899,0.5644295561879139,0.4364375115799759,0.35437563719302023,0.39540657438649807,0.6076665473598314,0.5233048018014754,0.5654856745806534,0.4364375115799759,0.35437563719302023,0.39540657438649807,0.6076665473598314,0.5233048018014754,0.5654856745806534,0.43755300421986515,0.3549786306219815,0.3962658174209233,0.6087469511530359,0.5239619616126849,0.5663544563828604,0.43755300421986515,0.3549786306219815,0.3962658174209233,0.6087469511530359,0.5239619616126849,0.5663544563828604,0.4392809416995104,0.35591518673851136,0.3975980642190109,0.610417228454099,0.5249814888416758,0.5676993586478873,0.4392809416995104,0.35591518673851136,0.3975980642190109,0.610417228454099,0.5249814888416758,0.5676993586478873,0.44461358322085376,0.3588248124230041,0.40171919782192894,0.6155467294299708,0.5281399178797177,0.5718433236548442,0.44461358322085376,0.3588248124230041,0.40171919782192894,0.6155467294299708,0.5281399178797177,0.5718433236548442,0.4490479449007856,0.36126674586675817,0.4051573453837719,0.6197834191490901,0.5307802412182325,0.5752818301836613,0.4490479449007856,0.36126674586675817,0.4051573453837719,0.6197834191490901,0.5307802412182325,0.5752818301836613,0.34308685105910464,0.035610931837857664,0.011897619294233944,0.34308685105910464,0.45879318864678525,0.7812842100592348,0.7950432276502868,0.10590486152152831,0.8367827424603544,-0.0032373655743376966,0.47503156764999216,475366,218125,257241,93219,0.5411430350508871,0.4588569649491129,311,834
study_areas/2020/block_groups_in_cbsa_25060_2020_march_2020_vintage_connected.json,POC,WHITE,TOTPOP,653357222,326574546.25,nan,nan,0.26465205512502493,0.54240339195957,0.4035277235422975,0.41853734242951296,0.7033223536554407,0.5609298480424768,0.26465205512502493,0.54240339195957,0.4035277235422975,0.41853734242951296,0.7033223536554407,0.5609298480424768,0.2683248320230677,0.5443092084531352,0.40631702023810146,0.4231168944237584,0.7049225705237427,0.5640197324737506,0.2683248320230677,0.5443092084531352,0.40631702023810146,0.4231168944237584,0.7049225705237427,0.5640197324737506,0.2713909898727818,0.5459026844492291,0.40864683716100547,0.426919794201055,0.7062575024167477,0.5665886483089013,0.2713909898727818,0.5459026844492291,0.40864683716100547,0.426919794201055,0.7062575024167477,0.5665886483089013,0.27621939040745686,0.5484165004722227,0.4123179454398398,0.4328713268010584,0.7083578614732811,0.5706145941371698,0.27621939040745686,0.5484165004722227,0.4123179454398398,0.4328713268010584,0.7083578614732811,0.5706145941371698,0.2917541793065354,0.5565419919875856,0.4241480856470605,0.45171780200960615,0.7151005174963816,0.5834091597529939,0.2917541793065354,0.5565419919875856,0.4241480856470605,0.45171780200960615,0.7151005174963816,0.5834091597529939,0.3054529563284606,0.5637551199506269,0.43460403813954374,0.4679647088739774,0.7210273690019018,0.5944960389379396,0.3054529563284606,0.5637551199506269,0.43460403813954374,0.4679647088739774,0.7210273690019018,0.5944960389379396,0.3919268288622216,0.03643344287421482,0.009725070615362241,0.3919268288622216,0.5333481838732461,0.6271436250698829,0.6563372187914395,0.17124716149694966,0.7405455988268189,-0.00272072846307519,0.4446775827433483,416259,269136,147123,88006,0.35344100668093664,0.6465589933190634,365,985
